Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcBLLX	306	111	3	20	0	172	92	0	0	0
bcBUHQ	298	57	4	12	0	225	57	0	0	0
bcFIWY	290	130	4	30	3	123	135	0	0	0
bcGKPT	282	89	1	25	2	165	95	0	0	0
bcFJFN	275	39	2	7	0	227	39	0	0	0
bcDOJK	267	47	2	10	0	208	50	0	0	0
bcBLWH	259	59	1	12	2	185	56	0	0	0
bcDNHG	251	129	4	20	3	95	127	0	0	0
bcDYWM	44989	28465	510	4950	426	10638	29817	0	0	0
bcEWTM	32060	19727	236	4003	179	7915	17874	0	0	0
bcEUWP	24941	15785	287	3233	115	5521	15311	0	0	0
bcDKQD	20894	13163	211	2037	79	5404	12700	0	0	0
bcGFWM	18150	11645	178	1523	66	4738	9845	0	0	0
bcCJAB	16064	9869	133	1644	74	4344	8648	0	0	0
bcIBEP	14293	8037	216	2323	60	3657	6868	0	0	0
bcGITK	12912	8352	139	1422	38	2961	7056	0	0	0
bcBPQP	11804	7471	106	1462	109	2656	6530	0	0	0
bcCJBQ	10854	6916	88	886	36	2928	5673	0	0	0
bcEPQH	10078	5762	72	993	48	3203	4592	0	0	0
bcGURS	9242	6013	84	1222	68	1855	5015	0	0	0
bcHLXJ	8623	5004	65	835	23	2696	3997	0	0	0
bcGHVO	7935	4250	61	992	41	2591	3395	0	0	0
bcANVJ	7275	4518	44	974	60	1679	3810	0	0	0
bcGXRB	6705	4386	58	710	19	1532	4484	0	0	0
bcEURM	6144	3777	44	743	12	1568	3046	0	0	0
bcFOYE	5565	3029	51	434	15	2036	2363	0	0	0
bcDUMR	5032	2033	29	1146	53	1771	1753	0	0	0
bcEUSM	4404	2733	43	282	22	1324	2095	0	0	0
bcGEVS	3680	2188	19	403	12	1058	1795	0	0	0
bcFING	3068	1330	21	160	12	1545	1064	0	0	0
bcGZFJ	2548	1232	15	96	15	1190	804	0	0	0
bcGLXB	2209	1352	25	202	11	619	1115	0	0	0
bcCRMP	1989	645	11	117	10	1206	482	0	0	0
bcGBMX	1845	239	6	52	4	1544	214	0	0	0
bcBWGJ	1736	444	7	56	1	1228	342	0	0	0
bcCNXP	1646	372	8	61	3	1202	328	0	0	0
bcGVTX	1578	245	5	60	1	1267	224	0	0	0
bcEPZD	1510	161	5	52	1	1291	167	0	0	0
bcAHNM	1458	181	2	52	1	1222	173	0	0	0
bcARIU	1415	271	2	61	7	1074	246	0	0	0
bcDLXB	1375	203	13	37	1	1121	197	0	0	0
bcDEAY	1337	218	3	44	4	1068	198	0	0	0
bcBHVK	1304	170	6	48	0	1080	167	0	0	0
bcDSJF	1272	162	1	53	1	1055	153	0	0	0
bcAHMT	1244	332	5	61	6	840	276	0	0	0
bcHZLN	1217	182	6	33	4	992	165	0	0	0
bcFCTK	1189	169	6	35	1	978	163	0	0	0
bcGRIF	1166	117	5	31	0	1013	107	0	0	0
bcFAIK	1147	145	5	40	3	954	135	0	0	0
bcIFJR	1125	232	3	48	2	840	187	0	0	0
bcIECK	1106	165	3	34	2	902	144	0	0	0
bcEYQC	1086	125	5	26	1	929	124	0	0	0
bcGIMM	1070	170	3	31	1	865	171	0	0	0
bcGADX	1053	116	3	23	4	907	110	0	0	0
bcBAYX	1036	389	6	55	3	583	306	0	0	0
bcCXNU	1021	122	5	24	1	869	117	0	0	0
bcCAPW	1007	139	4	19	0	845	124	0	0	0
bcGKSR	993	132	5	34	2	820	127	0	0	0
bcIEWX	981	117	2	41	0	821	113	0	0	0
bcHZNN	969	114	2	38	2	813	110	0	0	0
bcBZMH	957	127	3	19	2	806	123	0	0	0
bcCVRA	947	133	5	20	3	786	130	0	0	0
bcBARE	936	153	4	27	5	747	147	0	0	0
bcIBKR	926	136	2	26	0	762	123	0	0	0
bcDUGR	916	116	5	33	2	760	108	0	0	0
bcDMBI	907	144	3	29	0	731	143	0	0	0
bcACZW	897	101	8	24	1	763	107	0	0	0
bcGWHF	889	94	3	24	1	767	91	0	0	0
bcCRFM	881	105	4	20	0	752	99	0	0	0
bcHAAA	873	140	2	25	1	705	137	0	0	0
bcCXAT	866	121	5	33	2	705	110	0	0	0
bcHUSV	859	124	3	34	2	696	124	0	0	0
bcDNRS	851	121	2	14	0	714	110	0	0	0
bcGQDD	845	185	5	30	6	619	171	0	0	0
bcIGUF	838	113	2	27	0	696	106	0	0	0
bcGLMC	832	181	2	42	0	607	148	0	0	0
bcEWSM	827	156	5	23	2	641	138	0	0	0
bcCOTC	821	125	2	28	2	664	118	0	0	0
bcIGXD	814	111	9	24	1	669	116	0	0	0
bcESRH	808	111	5	38	3	651	107	0	0	0
bcDMSM	802	139	2	31	0	630	123	0	0	0
bcEZCP	796	122	4	18	0	652	114	0	0	0
bcDZZY	791	156	4	30	1	600	139	0	0	0
bcDUTD	786	110	5	17	1	653	102	0	0	0
bcBLUW	780	126	1	32	2	619	115	0	0	0
bcFWKR	775	135	5	23	2	610	128	0	0	0
bcBDTZ	769	141	4	29	1	594	135	0	0	0
bcDJJZ	764	96	1	17	0	650	94	0	0	0
bcBHXS	759	118	4	24	1	612	107	0	0	0
bcFPZO	755	104	4	29	1	617	107	0	0	0
bcDUGK	750	136	2	32	2	578	132	0	0	0
bcEBVG	746	109	1	25	1	610	106	0	0	0
bcDRBB	741	109	5	21	2	604	104	0	0	0
bcBHDA	737	78	4	24	0	631	77	0	0	0
bcAIGC	733	97	4	27	1	604	98	0	0	0
bcEYSZ	728	94	4	19	1	610	86	0	0	0
bcCWGB	724	130	2	19	3	570	113	0	0	0
bcBDGJ	720	121	1	20	0	578	113	0	0	0
bcCDYX	715	69	1	10	1	634	61	0	0	0
bcEDKZ	711	102	3	21	4	581	91	0	0	0
bcEDOK	707	123	1	16	0	567	107	0	0	0
bcHZQN	703	263	3	38	0	399	175	0	0	0
bcCDAH	699	112	3	26	0	558	103	0	0	0
bcCZDM	695	78	4	25	1	587	74	0	0	0
bcFCEZ	691	159	2	68	2	460	131	0	0	0
bcDIJB	687	115	6	22	0	544	111	0	0	0
bcFSPN	683	70	3	21	5	584	70	0	0	0
bcDOYJ	679	204	5	30	3	437	160	0	0	0
bcIDMT	675	84	6	18	0	567	92	0	0	0
bcHZZB	670	101	1	20	4	544	95	0	0	0
bcEGMK	666	103	1	22	1	539	90	0	0	0
bcBQLI	663	97	1	20	1	544	83	0	0	0
bcBEQR	659	85	3	20	0	551	80	0	0	0
bcHZEI	655	109	1	29	3	513	109	0	0	0
bcGFHH	652	123	4	19	1	505	113	0	0	0
bcIBYV	648	96	1	28	1	522	79	0	0	0
bcATPO	644	94	8	18	0	524	98	0	0	0
bcHWEB	641	83	1	20	4	533	69	0	0	0
bcCRTR	637	124	3	24	2	484	112	0	0	0
bcBRLU	634	135	4	20	1	474	110	0	0	0
bcBDYQ	631	138	4	24	0	465	122	0	0	0
bcAAHO	627	100	1	27	0	499	99	0	0	0
bcDIFI	623	76	7	21	0	519	73	0	0	0
bcBUOX	619	101	10	25	0	483	101	0	0	0
bcARNG	616	139	4	37	1	435	128	0	0	0
bcGISI	613	109	3	20	1	480	98	0	0	0
bcASKS	609	71	4	25	2	507	74	0	0	0
bcBPFT	606	78	3	24	2	499	75	0	0	0
bcHDWR	602	117	1	23	1	460	88	0	0	0
bcHKHM	598	77	2	18	0	501	70	0	0	0
bcDYHG	595	80	1	18	0	496	79	0	0	0
bcBLIQ	591	109	1	11	0	470	95	0	0	0
bcFKJT	587	105	4	17	2	459	92	0	0	0
bcBHWA	584	118	3	22	1	440	111	0	0	0
bcHXQY	580	100	2	13	1	464	87	0	0	0
bcEGQT	577	73	2	16	4	482	69	0	0	0
bcDRAQ	573	92	1	20	1	459	79	0	0	0
bcHAEC	570	66	4	16	0	484	63	0	0	0
bcDNEO	566	74	3	18	0	471	72	0	0	0
bcFDSA	562	76	3	30	1	452	78	0	0	0
bcGPKV	559	66	1	30	1	461	65	0	0	0
bcERUR	556	73	6	14	0	463	76	0	0	0
bcANGD	552	81	4	14	1	452	76	0	0	0
bcAPED	549	91	2	21	1	434	82	0	0	0
bcBOSK	545	96	8	23	0	418	100	0	0	0
bcAFJE	542	137	3	23	1	378	113	0	0	0
bcCLXN	538	74	1	18	0	445	70	0	0	0
bcHHGK	535	67	2	17	0	449	66	0	0	0
bcCDZQ	531	107	3	20	0	401	97	0	0	0
bcFEUJ	527	70	2	23	0	432	60	0	0	0
bcDPLL	524	64	5	19	0	436	62	0	0	0
bcEDRN	520	89	5	22	4	400	84	0	0	0
bcHYQN	517	89	5	32	0	391	90	0	0	0
bcFWGO	513	76	3	25	0	409	76	0	0	0
bcEIIS	509	76	3	15	0	415	75	0	0	0
bcGYZB	505	124	1	30	2	348	110	0	0	0
bcESKE	501	73	2	17	2	407	67	0	0	0
bcEKLA	498	102	2	11	2	381	99	0	0	0
bcEQWC	494	140	8	18	0	328	105	0	0	0
bcDBQI	490	91	2	24	1	372	90	0	0	0
bcBVWV	486	72	6	18	2	388	67	0	0	0
bcGVFP	482	95	1	23	1	362	85	0	0	0
bcGZVH	478	91	2	14	1	370	78	0	0	0
bcHUGB	474	80	1	21	2	370	81	0	0	0
bcDXRJ	470	71	1	16	2	380	69	0	0	0
bcBVMU	465	88	3	30	0	344	86	0	0	0
bcBHFF	461	95	5	24	0	337	90	0	0	0
bcGRBT	456	93	1	17	1	344	76	0	0	0
bcHUDC	452	75	2	12	0	363	67	0	0	0
bcADTJ	447	70	4	22	1	350	69	0	0	0
bcFIHR	443	53	1	13	0	376	51	0	0	0
bcFTQB	439	58	2	16	0	363	56	0	0	0
bcEGYR	434	54	0	17	0	363	51	0	0	0
bcGDAB	430	65	1	19	0	345	60	0	0	0
bcCTUI	425	77	0	15	1	332	71	0	0	0
bcHTAN	421	71	1	30	0	319	60	0	0	0
bcBSYC	416	106	2	35	2	271	98	0	0	0
bcHOPL	411	61	2	6	0	342	57	0	0	0
bcBHAX	407	55	1	11	1	339	50	0	0	0
bcEXFJ	401	113	1	10	0	277	90	0	0	0
bcFSTO	397	66	2	18	1	310	60	0	0	0
bcDXWC	392	76	5	19	0	292	66	0	0	0
bcGNSQ	386	80	2	18	0	286	73	0	0	0
bcHREG	380	49	1	12	0	318	46	0	0	0
bcFRDM	375	122	1	16	0	236	95	0	0	0
bcBHQY	370	51	2	6	1	310	44	0	0	0
bcBKVB	364	76	2	11	1	274	73	0	0	0
bcGCDL	358	48	4	14	1	291	42	0	0	0
bcBMPW	351	85	0	15	0	251	73	0	0	0
bcHCBV	345	47	1	11	2	284	47	0	0	0
bcHFXG	339	69	2	7	1	260	64	0	0	0
bcCTOZ	333	45	1	9	1	277	45	0	0	0
bcCVLM	326	85	6	16	0	219	81	0	0	0
bcBHMY	320	54	3	10	0	253	54	0	0	0
bcEUQS	313	71	1	10	0	231	58	0	0	0
bcDDBE	306	40	2	11	0	253	41	0	0	0
bcFAOQ	298	65	3	14	0	216	56	0	0	0
bcHQXZ	290	42	0	12	0	236	39	0	0	0
bcBFRA	282	48	0	8	0	226	41	0	0	0
bcGHBG	275	53	2	13	0	207	53	0	0	0
bcGIEL	267	57	2	8	0	200	49	0	0	0
bcGOQX	259	71	2	8	1	177	64	0	0	0
bcBTFI	251	134	2	17	4	94	136	0	0	0
bcFOQY	44625	26832	558	6284	519	10432	27881	0	0	0
bcHFOD	32044	20117	272	2509	82	9064	20260	0	0	0
bcGURA	24897	12277	461	5134	352	6673	12048	0	0	0
bcHYHA	20839	10136	122	5627	214	4740	8908	0	0	0
bcBALL	18137	11486	163	1831	80	4577	11563	0	0	0
bcFFWR	16064	8924	135	3370	269	3366	8836	0	0	0
bcFESZ	14292	9516	97	1507	71	3101	8013	0	0	0
bcCDMW	12911	6697	183	2081	345	3605	6224	0	0	0
bcDBLL	11803	6258	145	1732	172	3496	5302	0	0	0
bcBCHP	10854	5898	80	847	59	3970	5237	0	0	0
bcCEQE	10076	5022	79	654	64	4257	4940	0	0	0
bcDBOF	9242	6347	104	1014	33	1744	5673	0	0	0
bcDJMI	8615	5699	89	689	57	2081	4361	0	0	0
bcERYT	7929	4708	60	890	37	2234	3842	0	0	0
bcEMCP	7274	4537	53	811	95	1778	3919	0	0	0
bcIGMX	6704	4160	42	813	20	1669	3397	0	0	0
bcEYRD	6143	3628	63	504	26	1922	2721	0	0	0
bcCFBF	5565	3376	33	697	17	1442	2678	0	0	0
bcBZAA	5032	2950	31	593	17	1441	2222	0	0	0
bcGXAN	4396	2500	38	487	36	1335	2129	0	0	0
bcIJOH	3679	1439	35	213	19	1973	1271	0	0	0
bcBYSV	3065	837	18	137	10	2063	719	0	0	0
bcGRQO	2541	1428	15	257	3	838	1094	0	0	0
bcALLG	2209	254	10	52	5	1888	245	0	0	0
bcBZXZ	1989	245	10	42	5	1687	246	0	0	0
bcCZTC	1845	712	14	52	10	1057	563	0	0	0
bcGSWR	1736	215	12	59	2	1448	217	0	0	0
bcFKWY	1646	761	6	96	11	772	566	0	0	0
bcHION	1578	259	6	40	2	1271	248	0	0	0
bcIGWK	1510	229	5	57	4	1215	210	0	0	0
bcBFPV	1458	192	8	48	2	1208	176	0	0	0
bcHFGO	1415	156	6	52	3	1198	150	0	0	0
bcEWZT	1374	243	11	56	3	1061	195	0	0	0
bcHDGX	1337	556	9	67	8	697	394	0	0	0
bcFNXN	1304	196	6	45	1	1056	175	0	0	0
bcBEZH	1272	224	7	51	3	987	223	0	0	0
bcGUFH	1244	163	10	30	0	1041	155	0	0	0
bcGWYO	1217	152	4	52	1	1008	143	0	0	0
bcCTKA	1189	156	10	38	4	981	150	0	0	0
bcIBUU	1166	161	6	45	2	952	147	0	0	0
bcEFVF	1147	150	11	27	3	956	155	0	0	0
bcCQHF	1125	153	4	31	4	933	144	0	0	0
bcGMBC	1105	245	3	226	9	622	215	0	0	0
bcBPUN	1086	123	2	34	1	926	120	0	0	0
bcDKKJ	1070	146	10	20	2	892	149	0	0	0
bcEXAH	1053	149	6	38	2	858	141	0	0	0
bcCTUP	1035	193	4	40	2	796	189	0	0	0
bcAXKL	1021	138	7	26	2	848	129	0	0	0
bcBMIL	1007	151	4	48	1	803	142	0	0	0
bcDBTL	993	203	2	40	3	745	175	0	0	0
bcBOQA	981	163	5	26	2	785	151	0	0	0
bcALRS	968	154	8	28	1	777	149	0	0	0
bcFYSP	957	186	5	37	1	728	167	0	0	0
bcBNEP	947	142	6	37	1	761	136	0	0	0
bcADQC	936	206	4	58	3	665	169	0	0	0
bcBJQH	926	148	1	36	1	740	142	0	0	0
bcCPKU	916	140	3	29	5	739	120	0	0	0
bcDKMS	907	136	6	38	1	726	137	0	0	0
bcHEKB	897	128	1	35	1	732	105	0	0	0
bcBAUV	889	112	3	49	2	723	99	0	0	0
bcHWMT	881	115	6	22	1	737	101	0	0	0
bcBMVN	873	239	5	42	0	587	201	0	0	0
bcIFPI	866	104	3	30	0	729	91	0	0	0
bcEMFU	859	114	2	34	3	706	113	0	0	0
bcGKCB	851	103	0	25	3	720	97	0	0	0
bcDIUD	845	284	1	32	0	528	209	0	0	0
bcFPRV	838	110	2	28	0	698	107	0	0	0
bcACIE	832	117	3	32	4	676	109	0	0	0
bcFQCG	827	128	5	24	0	670	124	0	0	0
bcBSDH	821	97	3	21	0	700	92	0	0	0
bcCSXM	814	104	5	20	2	683	97	0	0	0
bcBWZD	808	157	7	15	0	629	138	0	0	0
bcFHPU	802	110	1	25	0	666	99	0	0	0
bcAGAI	796	120	2	21	2	651	115	0	0	0
bcCREC	791	102	3	26	1	659	99	0	0	0
bcDDJE	785	120	3	21	2	639	108	0	0	0
bcDHZV	780	133	5	21	2	619	113	0	0	0
bcIFPP	775	133	3	29	1	609	129	0	0	0
bcFHRU	769	91	4	26	1	647	89	0	0	0
bcDAFR	764	104	2	20	1	637	98	0	0	0
bcBQYH	759	170	2	33	0	554	148	0	0	0
bcDZNQ	755	115	3	24	3	610	103	0	0	0
bcHERQ	750	127	5	35	3	580	115	0	0	0
bcHCGN	746	126	6	19	2	593	112	0	0	0
bcGPLK	741	193	3	40	1	504	164	0	0	0
bcAYFQ	737	100	4	43	1	589	100	0	0	0
bcGMDB	733	109	6	28	4	586	110	0	0	0
bcFYIS	728	128	1	32	1	566	124	0	0	0
bcEHAO	724	78	2	19	3	622	67	0	0	0
bcDBIP	720	136	4	27	1	552	111	0	0	0
bcGACL	715	217	4	54	1	439	173	0	0	0
bcCFFZ	711	91	3	22	1	594	80	0	0	0
bcGHYQ	707	108	2	22	5	570	95	0	0	0
bcHDYT	703	119	3	35	0	546	103	0	0	0
bcEKPY	699	83	4	22	3	587	77	0	0	0
bcCBXX	695	100	1	20	1	573	80	0	0	0
bcCGGD	691	143	2	18	0	528	131	0	0	0
bcDNPT	687	108	2	16	0	561	102	0	0	0
bcIGFH	683	111	1	21	3	547	89	0	0	0
bcBBJX	679	103	5	35	3	533	105	0	0	0
bcIAPX	675	63	2	18	1	591	63	0	0	0
bcEUKW	670	100	4	22	3	541	100	0	0	0
bcGCMM	666	102	1	30	0	533	97	0	0	0
bcAWRR	663	109	2	17	1	534	96	0	0	0
bcGFAO	659	155	3	97	5	399	137	0	0	0
bcGAIB	655	113	5	20	0	517	110	0	0	0
bcETXY	652	90	2	18	1	541	87	0	0	0
bcDKCL	648	93	3	26	0	526	91	0	0	0
bcCKIS	644	122	5	14	1	502	117	0	0	0
bcCBZE	641	83	3	21	0	534	79	0	0	0
bcFCND	637	101	1	28	0	507	91	0	0	0
bcBYHU	634	117	3	36	2	476	112	0	0	0
bcFDQA	631	91	3	23	1	513	80	0	0	0
bcGWGZ	627	288	6	79	3	251	215	0	0	0
bcFSQH	623	111	5	13	1	493	103	0	0	0
bcBQTQ	619	81	2	22	1	513	72	0	0	0
bcDCAM	616	88	2	23	4	499	85	0	0	0
bcBPJK	613	106	3	25	2	477	99	0	0	0
bcHQSF	609	82	5	20	4	498	84	0	0	0
bcHMRV	606	86	2	29	2	487	84	0	0	0
bcCVBH	602	78	2	22	1	499	69	0	0	0
bcAGCG	598	76	0	22	0	500	71	0	0	0
bcEJMW	595	80	1	15	0	499	69	0	0	0
bcFZIZ	591	82	2	14	2	491	76	0	0	0
bcGAMB	587	77	4	15	0	491	69	0	0	0
bcBBWY	584	89	5	21	2	467	83	0	0	0
bcFEOG	580	116	3	16	1	444	119	0	0	0
bcHRRB	577	93	3	12	1	468	91	0	0	0
bcBKJO	573	97	3	27	0	446	85	0	0	0
bcCHQR	570	92	2	20	2	454	92	0	0	0
bcAXSC	566	80	2	15	0	469	67	0	0	0
bcIIYD	562	66	4	21	1	470	65	0	0	0
bcDOSI	559	76	0	15	1	467	72	0	0	0
bcBECN	556	102	5	13	1	435	86	0	0	0
bcFQDG	552	80	0	19	2	451	73	0	0	0
bcGWKO	549	70	1	12	1	465	64	0	0	0
bcANRF	545	80	6	23	1	435	78	0	0	0
bcGESS	542	122	5	26	3	386	107	0	0	0
bcHLKY	538	84	0	26	1	427	81	0	0	0
bcAKMD	535	90	1	17	1	426	81	0	0	0
bcFCOY	531	99	1	22	0	409	90	0	0	0
bcDAPN	527	139	4	23	1	360	122	0	0	0
bcGCCP	524	59	5	20	0	440	59	0	0	0
bcEBDP	520	81	3	11	0	425	70	0	0	0
bcHOWF	517	68	2	13	2	432	65	0	0	0
bcAXKY	513	70	0	9	1	433	64	0	0	0
bcFFLF	509	106	5	30	3	365	86	0	0	0
bcAKER	505	72	2	16	2	413	70	0	0	0
bcIBYG	501	74	0	17	2	408	66	0	0	0
bcGFRH	498	115	0	22	1	360	94	0	0	0
bcACMV	494	59	2	22	1	410	60	0	0	0
bcGSWB	490	59	2	9	0	420	59	0	0	0
bcEIVV	486	70	3	13	3	397	66	0	0	0
bcFQRK	482	98	2	19	2	361	82	0	0	0
bcGBHX	478	56	0	15	0	407	56	0	0	0
bcBOEA	474	79	2	11	1	381	71	0	0	0
bcGCRS	470	88	2	15	0	365	86	0	0	0
bcHGGY	465	61	1	6	2	395	58	0	0	0
bcHPIC	461	60	3	17	3	378	56	0	0	0
bcDANQ	456	74	2	21	0	359	67	0	0	0
bcENVI	452	88	2	7	1	354	76	0	0	0
bcGFIE	447	89	1	23	5	329	86	0	0	0
bcHNZS	443	69	6	20	2	346	69	0	0	0
bcGUBA	439	81	6	6	2	344	77	0	0	0
bcCTCF	434	55	0	17	0	362	51	0	0	0
bcEMBA	430	54	1	7	1	367	50	0	0	0
bcDVIW	425	58	1	10	0	356	56	0	0	0
bcEPBN	421	74	5	17	1	324	75	0	0	0
bcCYDM	416	75	3	22	1	315	67	0	0	0
bcARBI	411	80	3	16	1	311	73	0	0	0
bcDFTC	407	64	0	21	1	321	58	0	0	0
bcBATP	401	56	1	11	0	333	53	0	0	0
bcEICQ	397	50	1	8	1	337	48	0	0	0
bcDZZD	392	59	3	8	1	321	61	0	0	0
bcDZVH	386	85	0	13	0	288	73	0	0	0
bcGFVT	380	63	0	16	0	301	56	0	0	0
bcHGYP	375	40	0	10	0	325	36	0	0	0
bcFSUC	370	45	2	15	1	307	46	0	0	0
bcFDPX	364	62	3	11	0	288	52	0	0	0
bcGXFX	358	55	0	10	1	292	51	0	0	0
bcDWLB	351	54	0	9	1	287	42	0	0	0
bcDCUW	345	46	1	12	0	286	44	0	0	0
bcHVHS	339	47	0	14	0	278	40	0	0	0
bcFUFP	333	44	0	11	0	278	39	0	0	0
bcFWIZ	326	63	3	17	1	242	61	0	0	0
bcDAWU	320	79	1	12	0	228	64	0	0	0
bcHWWW	313	46	0	13	0	254	38	0	0	0
bcGWTI	306	63	0	13	2	228	55	0	0	0
bcAJAM	298	42	3	16	3	234	43	0	0	0
bcETJP	290	51	3	11	1	224	45	0	0	0
bcAWMF	282	80	2	8	1	191	67	0	0	0
bcAFAO	275	51	2	25	2	195	52	0	0	0
bcGXPS	267	65	0	11	1	190	60	0	0	0
bcFIKE	259	35	2	15	1	206	30	0	0	0
bcFYPV	251	41	2	5	4	199	37	0	0	0
bcHVXV	44560	29375	378	4852	179	9776	28747	0	0	0
bcFUNX	32013	18698	395	3236	220	9464	25400	0	0	0
bcCVHC	24897	14282	194	2296	206	7919	14288	0	0	0
bcFQAA	20837	9077	274	1445	1024	9017	8916	0	0	0
bcHOCF	18125	5051	80	8861	366	3767	4917	0	0	0
bcBMYC	16060	9598	118	1775	81	4488	7837	0	0	0
bcCNVY	14287	9070	120	1719	78	3300	8120	0	0	0
bcDCZT	12907	8133	151	1466	49	3108	8686	0	0	0
bcFUDH	11801	7690	107	1180	31	2793	6878	0	0	0
bcBQJD	10834	6183	93	1274	122	3162	5336	0	0	0
bcFMWL	10073	6469	75	885	25	2619	5233	0	0	0
bcDYCK	9241	5883	90	1134	81	2053	4835	0	0	0
bcGVGB	8610	5515	60	987	31	2017	6369	0	0	0
bcFCIU	7924	4970	71	941	85	1857	4424	0	0	0
bcAQRV	7271	4755	69	960	39	1448	3819	0	0	0
bcFLZC	6704	4246	53	723	36	1646	3610	0	0	0
bcGTLU	6137	2963	41	548	25	2560	2420	0	0	0
bcFTGC	5560	3028	58	382	52	2040	2441	0	0	0
bcDXFH	5027	3383	33	701	17	893	2725	0	0	0
bcBBCE	4396	2648	30	375	34	1309	2076	0	0	0
bcALSF	3674	1480	27	254	29	1884	1183	0	0	0
bcHENC	3061	1679	20	207	15	1140	1128	0	0	0
bcHAKJ	2534	367	16	70	0	2081	338	0	0	0
bcEQNC	2206	638	10	374	17	1167	560	0	0	0
bcBZVD	1988	887	13	121	12	955	640	0	0	0
bcHWKV	1844	163	10	49	2	1620	168	0	0	0
bcEALS	1736	428	9	67	14	1218	336	0	0	0
bcHACK	1646	479	4	61	9	1093	343	0	0	0
bcDBAJ	1578	229	2	48	2	1297	184	0	0	0
bcDNPJ	1510	172	9	46	3	1280	161	0	0	0
bcCLMT	1458	205	5	36	3	1209	174	0	0	0
bcEEXF	1414	185	10	35	1	1183	185	0	0	0
bcFOSX	1374	184	2	44	1	1143	173	0	0	0
bcEFPO	1337	259	6	47	2	1023	208	0	0	0
bcARTD	1304	177	3	36	1	1087	169	0	0	0
bcAMXT	1272	180	6	40	2	1044	170	0	0	0
bcCABD	1244	169	5	40	2	1028	162	0	0	0
bcGLML	1217	199	5	37	2	974	173	0	0	0
bcEIMK	1189	140	5	37	1	1006	133	0	0	0
bcGDQP	1166	146	3	30	7	980	130	0	0	0
bcCTOF	1146	266	2	147	11	720	213	0	0	0
bcAADR	1125	182	3	34	4	902	178	0	0	0
bcHVBK	1105	160	5	38	4	898	134	0	0	0
bcAPLO	1086	138	4	32	1	911	131	0	0	0
bcGCFK	1070	131	8	32	7	892	128	0	0	0
bcEPVX	1053	158	3	28	3	861	133	0	0	0
bcCLTJ	1035	123	3	37	2	870	114	0	0	0
bcEMPW	1020	106	6	31	2	875	110	0	0	0
bcGQKS	1007	128	6	39	0	834	126	0	0	0
bcBKNX	993	152	6	35	5	795	137	0	0	0
bcGVBU	981	139	4	26	2	810	126	0	0	0
bcFKMZ	968	172	4	31	4	757	154	0	0	0
bcAYVW	957	151	7	30	3	766	142	0	0	0
bcGGFY	947	133	9	30	1	774	132	0	0	0
bcELSD	936	130	2	26	0	778	127	0	0	0
bcFKIO	926	167	5	40	3	711	151	0	0	0
bcHFUT	916	110	4	31	0	771	110	0	0	0
bcAZKY	907	144	3	36	3	721	130	0	0	0
bcHUTC	897	136	4	21	2	734	128	0	0	0
bcDFHX	889	203	7	48	4	627	174	0	0	0
bcDYFW	881	111	3	23	3	741	102	0	0	0
bcFVOY	873	129	2	35	1	706	112	0	0	0
bcAWGM	866	153	5	30	1	677	144	0	0	0
bcBBKU	859	139	2	36	1	681	135	0	0	0
bcADAE	851	171	4	31	4	641	153	0	0	0
bcDRDQ	845	147	6	25	1	666	136	0	0	0
bcEVUI	838	159	6	32	3	638	156	0	0	0
bcEBFE	832	94	1	21	1	715	97	0	0	0
bcAUBC	827	119	3	23	0	682	105	0	0	0
bcBXJG	821	103	4	31	0	683	95	0	0	0
bcDTJM	814	78	3	21	0	712	79	0	0	0
bcCIXM	808	82	4	16	3	703	77	0	0	0
bcGTYH	802	109	6	24	2	661	103	0	0	0
bcBGYS	796	126	1	23	2	644	115	0	0	0
bcEUFX	791	120	0	36	3	632	105	0	0	0
bcAVUE	785	116	4	27	1	637	108	0	0	0
bcENHY	780	82	3	23	1	671	78	0	0	0
bcEJOH	775	108	2	13	1	651	97	0	0	0
bcDGVJ	769	154	2	31	3	579	128	0	0	0
bcFRUG	764	83	2	17	1	661	79	0	0	0
bcDBZB	759	92	2	20	4	641	89	0	0	0
bcDXHU	755	116	4	24	1	610	101	0	0	0
bcDTMR	750	156	3	26	0	565	129	0	0	0
bcGOSZ	746	83	4	29	2	628	88	0	0	0
bcCAHE	741	96	1	17	2	625	87	0	0	0
bcBKOS	737	81	1	19	1	635	80	0	0	0
bcGXFP	733	118	1	15	1	598	111	0	0	0
bcDMSS	728	98	5	18	2	605	91	0	0	0
bcGZEQ	724	174	6	21	5	518	180	0	0	0
bcBVVK	720	106	1	20	1	592	97	0	0	0
bcBKEE	715	118	3	24	1	569	105	0	0	0
bcGBBR	711	123	6	28	1	553	108	0	0	0
bcFJDN	707	86	2	22	0	597	86	0	0	0
bcHKZE	703	89	4	22	1	587	79	0	0	0
bcEOAN	699	116	6	35	2	540	115	0	0	0
bcDDLZ	695	62	2	17	2	612	61	0	0	0
bcETSE	691	94	1	23	0	573	82	0	0	0
bcFTTH	687	90	2	22	3	570	83	0	0	0
bcDFEI	683	102	3	31	0	547	92	0	0	0
