Barcode	Reads	Reads with unique alignment	Reads with unique alignment within shorter distance of 3'-end	Reads with less than `m` multiple alignments	Reads with more than than `m` multiple alignments	Reads with no alignments	UMIFM	Ambig UMIFM (between 2 genes)	Ambig UMIFM (between 3 genes)	Ambig UMIFM (between more than 3 genes)
bcDUFH	307	29	0	5	0	273	29	0	0	0
bcAKIK	303	26	1	5	0	271	25	0	0	0
bcCNKF	299	30	3	12	0	254	32	0	0	0
bcAEFT	295	88	2	20	5	180	81	0	0	0
bcDYRT	291	28	2	8	1	252	30	0	0	0
bcFWMY	288	101	3	17	0	167	85	0	0	0
bcEXCL	284	17	0	3	0	264	16	0	0	0
bcFRFJ	281	107	4	24	1	145	90	0	0	0
bcHHZR	277	30	0	4	1	242	29	0	0	0
bcIJWB	273	36	1	10	0	226	35	0	0	0
bcFMMY	270	47	2	3	1	217	43	0	0	0
bcERQQ	266	61	3	12	0	190	74	0	0	0
bcGPHJ	263	62	1	11	1	188	54	0	0	0
bcAHCP	259	39	1	6	0	213	38	0	0	0
bcFTII	256	80	0	19	1	156	69	0	0	0
bcEFYP	253	75	1	14	0	163	63	0	0	0
bcEYZW	17219	9751	155	1203	68	6042	11564	0	0	0
bcEWCB	12551	6648	121	1010	48	4724	7561	0	0	0
bcEUCY	10272	3874	80	2577	125	3616	4459	0	0	0
bcCWBV	8504	4481	73	860	51	3039	4930	0	0	0
bcDFQL	7249	4106	91	581	19	2452	4499	0	0	0
bcHGIU	6376	3295	59	615	32	2375	3434	0	0	0
bcBTHM	5457	2661	49	393	32	2322	2833	0	0	0
bcDAMB	4816	2722	46	388	14	1646	2743	0	0	0
bcAJLN	4220	2226	60	471	10	1453	2273	0	0	0
bcGAEO	3812	1797	39	337	15	1624	1867	0	0	0
bcBXWP	3469	606	22	98	10	2733	567	0	0	0
bcIFEH	3194	277	11	71	4	2831	296	0	0	0
bcEGHT	2992	270	17	68	4	2633	281	0	0	0
bcCTWG	2815	1490	27	237	4	1057	1438	0	0	0
bcIHPV	2672	221	14	54	4	2379	234	0	0	0
bcGZEF	2553	1346	23	196	11	977	1223	0	0	0
bcGPZF	2454	189	13	33	6	2213	187	0	0	0
bcFCYU	2361	533	8	1063	55	702	538	0	0	0
bcAZOM	2293	101	12	30	2	2148	112	0	0	0
bcEEFY	2222	256	11	46	5	1904	260	0	0	0
bcAJPG	2171	164	3	50	3	1951	161	0	0	0
bcDNKC	2118	170	7	41	5	1895	171	0	0	0
bcEDYF	2069	131	3	29	0	1906	137	0	0	0
bcHXFP	2027	177	6	27	1	1816	181	0	0	0
bcBRGF	1984	122	5	30	2	1825	114	0	0	0
bcGDQE	1945	125	6	43	2	1769	137	0	0	0
bcBRGJ	1910	158	10	29	4	1709	159	0	0	0
bcGSNY	1874	145	6	28	1	1694	147	0	0	0
bcFQDO	1841	130	7	32	2	1670	138	0	0	0
bcEWDL	1809	892	17	74	7	819	845	0	0	0
bcIICA	1779	145	9	42	3	1580	151	0	0	0
bcGGET	1751	161	11	50	4	1525	162	0	0	0
bcAJXB	1725	839	13	150	12	711	845	0	0	0
bcBXHR	1700	126	4	28	1	1541	129	0	0	0
bcEEXK	1677	111	7	31	2	1526	115	0	0	0
bcADIM	1655	137	6	37	0	1475	135	0	0	0
bcHPMI	1634	141	7	40	4	1442	144	0	0	0
bcIGJK	1612	464	6	43	2	1097	393	0	0	0
bcDWQX	1590	104	13	36	2	1435	113	0	0	0
bcBJFA	1573	108	6	42	1	1416	111	0	0	0
bcAJNL	1552	161	11	36	2	1342	165	0	0	0
bcFVDQ	1532	108	12	36	4	1372	118	0	0	0
bcEZAX	1516	119	6	33	2	1356	118	0	0	0
bcCLFY	1500	181	5	33	1	1280	171	0	0	0
bcIDGG	1482	97	3	23	1	1358	100	0	0	0
bcALTM	1465	97	4	23	2	1339	103	0	0	0
bcICYQ	1449	140	8	33	3	1265	141	0	0	0
bcGKYN	1436	247	8	52	4	1125	229	0	0	0
bcFBBM	1419	120	6	21	0	1272	120	0	0	0
bcBBYJ	1403	106	5	24	1	1267	108	0	0	0
bcALCW	1391	109	6	38	3	1235	112	0	0	0
bcHMMM	1375	126	7	20	2	1220	123	0	0	0
bcCQPS	1362	105	4	28	3	1222	106	0	0	0
bcFXEH	1347	116	5	27	1	1198	119	0	0	0
bcHWSU	1333	83	7	39	0	1204	82	0	0	0
bcFSKT	1319	86	8	20	0	1205	95	0	0	0
bcGNWE	1306	97	7	17	2	1183	105	0	0	0
bcBUKJ	1293	103	7	38	2	1143	109	0	0	0
bcFLUW	1279	93	5	34	4	1143	102	0	0	0
bcIIYC	1266	93	7	28	1	1137	93	0	0	0
bcHRXO	1252	104	4	26	2	1116	104	0	0	0
bcBJRB	1238	110	10	37	1	1080	119	0	0	0
bcBWOQ	1226	101	7	23	1	1094	103	0	0	0
bcCOSG	1213	85	6	32	1	1089	89	0	0	0
bcCGXM	1200	110	8	36	1	1045	119	0	0	0
bcAWMZ	1188	125	6	34	2	1021	118	0	0	0
bcDFCH	1177	125	9	22	2	1019	132	0	0	0
bcGBEB	1166	71	5	18	1	1071	70	0	0	0
bcGJKV	1154	81	4	23	1	1045	83	0	0	0
bcBHLV	1144	83	4	24	0	1033	84	0	0	0
bcIHSQ	1132	153	10	37	0	932	154	0	0	0
bcEIXC	1123	98	5	24	4	992	97	0	0	0
bcFJAV	1113	86	4	26	1	996	84	0	0	0
bcDXPL	1100	376	8	71	3	642	342	0	0	0
bcGPHK	1089	116	6	28	2	937	122	0	0	0
bcBRIN	1078	91	8	20	2	957	96	0	0	0
bcDWWS	1066	103	5	21	2	935	96	0	0	0
bcBXNX	1055	101	4	20	3	927	95	0	0	0
bcICDL	1046	138	4	19	1	884	132	0	0	0
bcEJTW	1035	97	4	20	2	912	93	0	0	0
bcDOMQ	1026	79	6	17	2	922	78	0	0	0
bcFWXU	1016	81	1	18	2	914	79	0	0	0
bcAYSU	1006	116	4	31	0	855	118	0	0	0
bcBBRT	995	91	12	22	1	869	103	0	0	0
bcGARL	985	104	6	29	3	843	107	0	0	0
bcFXFJ	974	103	5	23	1	842	104	0	0	0
bcCLBU	965	79	4	30	3	849	78	0	0	0
bcGNKP	954	101	6	24	3	820	100	0	0	0
bcHGQA	943	98	5	16	1	823	95	0	0	0
bcFFHY	933	89	6	35	2	801	85	0	0	0
bcBFDW	924	65	1	16	2	840	65	0	0	0
bcENJM	912	117	3	24	3	765	109	0	0	0
bcELYS	903	65	1	18	1	818	64	0	0	0
bcGGQY	894	108	8	23	1	754	107	0	0	0
bcBFDZ	885	91	10	17	0	767	97	0	0	0
bcAQYP	874	108	6	28	1	731	105	0	0	0
bcDLWT	864	433	5	73	8	345	408	0	0	0
bcDCES	854	99	9	19	2	725	104	0	0	0
bcGVFZ	844	70	7	12	1	754	74	0	0	0
bcFSEV	833	240	6	64	5	518	220	0	0	0
bcHBWC	823	81	4	24	0	714	83	0	0	0
bcHCMS	815	63	5	20	1	726	63	0	0	0
bcHLNE	805	67	5	18	2	713	67	0	0	0
bcESJW	795	66	4	16	2	707	69	0	0	0
bcCEFZ	785	65	1	21	1	697	59	0	0	0
bcABFH	775	296	8	63	1	407	285	0	0	0
bcGLJR	767	59	2	16	1	689	55	0	0	0
bcDAXX	755	75	4	15	3	658	74	0	0	0
bcHQRG	746	73	4	20	1	648	66	0	0	0
bcFOMV	737	83	5	11	1	637	85	0	0	0
bcHAPC	727	90	11	25	1	600	97	0	0	0
bcFYBF	718	87	6	22	2	601	89	0	0	0
bcFGTD	708	45	6	18	0	639	51	0	0	0
bcGYXQ	698	63	3	24	1	607	62	0	0	0
bcBSAO	689	88	2	20	0	579	85	0	0	0
bcBMSR	679	49	3	18	0	609	49	0	0	0
bcFEJG	670	89	7	17	0	557	94	0	0	0
bcGALQ	660	69	2	24	1	564	65	0	0	0
bcFWQB	650	57	5	10	0	578	58	0	0	0
bcGGKG	641	60	1	14	0	566	58	0	0	0
bcFGTK	632	53	5	11	0	563	54	0	0	0
bcCVLF	622	59	6	11	0	546	61	0	0	0
bcEAIL	613	77	5	20	0	511	77	0	0	0
bcFGHB	605	51	6	16	0	532	57	0	0	0
bcFLHJ	595	78	4	24	1	488	76	0	0	0
bcCHEM	587	40	2	10	0	535	41	0	0	0
bcHBKU	577	247	4	29	2	295	216	0	0	0
bcDTES	568	70	2	16	1	479	66	0	0	0
bcBWLM	560	47	2	10	0	501	48	0	0	0
bcEVAC	551	46	1	8	1	495	43	0	0	0
bcAUMP	542	80	7	21	0	434	82	0	0	0
bcBBAV	533	55	2	13	0	463	57	0	0	0
bcGTLX	525	37	1	5	0	482	35	0	0	0
bcHFWJ	517	47	1	12	1	456	45	0	0	0
bcCXAE	507	54	4	13	0	436	54	0	0	0
bcDTLP	498	62	5	17	0	414	65	0	0	0
bcDCKS	491	164	6	48	3	270	148	0	0	0
bcDHTJ	483	56	1	13	0	413	53	0	0	0
bcEZCE	475	39	5	24	0	407	42	0	0	0
bcFYDJ	467	70	1	11	1	384	66	0	0	0
bcCVWF	460	183	1	32	2	242	155	0	0	0
bcHDML	453	53	2	15	0	383	50	0	0	0
bcGDXP	447	37	4	8	0	398	38	0	0	0
bcDCCR	440	58	0	14	0	368	57	0	0	0
bcBDJC	434	35	1	15	1	382	33	0	0	0
bcHGNW	427	204	4	41	2	176	178	0	0	0
bcDBHM	421	53	0	10	1	357	50	0	0	0
bcIHWB	414	50	2	6	0	356	48	0	0	0
bcHBQP	408	54	2	9	0	343	54	0	0	0
bcDKXB	403	44	1	14	1	343	43	0	0	0
bcBOJR	397	43	1	5	0	348	39	0	0	0
bcAOXO	391	32	0	12	2	345	30	0	0	0
bcBIOH	386	44	0	22	2	318	45	0	0	0
bcAJYM	381	55	2	15	0	309	54	0	0	0
bcCMKO	375	34	1	10	1	329	34	0	0	0
bcHDJG	370	43	2	16	0	309	47	0	0	0
bcDCOP	364	58	3	5	1	297	58	0	0	0
bcEHRG	359	38	0	12	0	309	34	0	0	0
bcEEYF	354	26	0	9	0	319	26	0	0	0
bcGIPR	349	36	1	7	1	304	36	0	0	0
bcBUOH	344	60	2	11	2	269	62	0	0	0
bcCKQJ	339	43	1	10	1	284	40	0	0	0
bcBULE	335	79	2	17	2	235	73	0	0	0
bcFNHC	330	39	2	9	0	280	40	0	0	0
bcCEHD	326	28	1	7	1	289	29	0	0	0
bcCKFK	322	46	0	9	2	265	39	0	0	0
bcAWAU	316	92	1	21	0	202	85	0	0	0
bcDOBR	312	28	1	7	0	276	25	0	0	0
bcFISX	307	31	0	8	1	267	31	0	0	0
bcHSQP	303	94	3	18	0	188	87	0	0	0
bcDPLM	299	19	2	8	0	270	21	0	0	0
bcHUFX	295	26	1	6	1	261	26	0	0	0
bcAYCZ	291	24	2	7	2	256	24	0	0	0
bcCIAH	288	26	1	4	0	257	26	0	0	0
bcIFCM	284	85	3	17	0	179	81	0	0	0
bcCNZR	281	57	1	19	1	203	53	0	0	0
bcCYOC	277	22	0	9	0	246	19	0	0	0
bcFGKL	273	38	1	7	0	227	37	0	0	0
bcDNHO	270	44	1	11	2	212	44	0	0	0
bcGFQV	266	55	5	16	0	190	55	0	0	0
bcAQVW	263	35	0	10	0	218	30	0	0	0
bcCFFA	259	24	2	5	0	228	26	0	0	0
bcCRDO	256	74	2	16	0	164	69	0	0	0
bcFPXM	253	36	0	3	0	214	35	0	0	0
bcCSHJ	17214	5564	109	6104	288	5149	6431	0	0	0
bcEPJH	12538	5869	107	1068	39	5455	6625	0	0	0
bcFSEW	10268	5534	145	1017	29	3543	6015	0	0	0
bcDCIC	8496	3931	70	574	22	3899	4217	0	0	0
bcEOBU	7250	3866	70	655	70	2589	4375	0	0	0
bcEXRS	6370	3117	53	426	26	2748	3267	0	0	0
bcCUBC	5455	2448	40	504	11	2452	2663	0	0	0
bcCYEL	4813	2239	40	401	27	2106	2282	0	0	0
bcFGCD	4220	2569	40	415	9	1187	2712	0	0	0
bcCFKT	3808	1509	30	178	14	2077	1545	0	0	0
bcFJAR	3467	1116	18	139	12	2182	1022	0	0	0
bcGEEI	3194	304	15	59	2	2814	305	0	0	0
bcFCYE	2991	234	14	65	1	2677	255	0	0	0
bcCSDK	2814	362	17	89	1	2345	335	0	0	0
bcCTUR	2672	230	6	51	4	2381	226	0	0	0
bcCDXB	2552	802	15	125	5	1605	740	0	0	0
bcBISU	2453	433	18	227	27	1748	427	0	0	0
bcEXCV	2360	766	30	127	20	1417	709	0	0	0
bcEEFR	2293	198	11	70	8	2006	203	0	0	0
bcBKYS	2222	582	13	64	11	1552	522	0	0	0
bcIBKU	2171	161	8	41	4	1957	166	0	0	0
bcEKKY	2118	824	19	99	12	1164	702	0	0	0
bcBHSC	2068	171	13	37	4	1843	173	0	0	0
bcGSZD	2027	433	12	150	10	1422	414	0	0	0
bcHZYV	1984	130	2	32	2	1818	127	0	0	0
bcGFOK	1945	123	7	34	2	1779	127	0	0	0
bcDIHH	1910	160	9	38	2	1701	166	0	0	0
bcBLSY	1874	144	10	46	3	1671	147	0	0	0
bcBFVD	1840	135	8	42	7	1648	140	0	0	0
bcHTUK	1809	119	7	31	1	1651	124	0	0	0
bcDMEO	1779	164	8	48	2	1557	158	0	0	0
bcGEIN	1751	120	11	35	3	1582	130	0	0	0
bcDUAB	1725	160	11	51	1	1502	149	0	0	0
bcHEVA	1700	164	9	32	1	1494	168	0	0	0
bcFHXZ	1677	144	14	24	1	1494	155	0	0	0
bcEAKN	1655	138	14	40	2	1461	149	0	0	0
bcHGCU	1634	116	14	29	1	1474	117	0	0	0
bcAJLA	1612	163	9	47	1	1392	164	0	0	0
bcGZBR	1589	122	3	41	4	1419	118	0	0	0
bcHULK	1573	109	9	28	2	1425	115	0	0	0
bcEKTT	1552	127	7	13	0	1405	130	0	0	0
bcFGPT	1532	136	5	27	3	1361	134	0	0	0
bcBLVM	1516	142	8	39	1	1326	140	0	0	0
bcBSGK	1500	111	10	42	1	1336	114	0	0	0
bcFSPV	1481	112	9	31	4	1325	121	0	0	0
bcBBBV	1465	140	5	21	2	1297	138	0	0	0
bcBPFK	1449	126	5	38	2	1278	125	0	0	0
bcHGVA	1435	110	2	37	1	1285	107	0	0	0
bcFAIV	1419	175	5	51	2	1186	163	0	0	0
bcGBHZ	1403	123	6	36	1	1237	126	0	0	0
bcFYKF	1391	521	9	87	5	769	471	0	0	0
bcGDKZ	1375	127	6	26	2	1214	133	0	0	0
bcBDQY	1362	114	6	15	4	1223	118	0	0	0
bcFWRG	1347	102	8	23	2	1212	105	0	0	0
bcCXRX	1333	114	9	31	4	1175	116	0	0	0
bcGOFR	1319	93	6	23	2	1195	96	0	0	0
bcBHPO	1306	625	12	156	19	494	548	0	0	0
bcCKHI	1293	495	10	101	13	674	442	0	0	0
bcDZOH	1279	126	8	35	2	1108	128	0	0	0
bcFUDB	1266	92	5	32	1	1136	99	0	0	0
bcAJNQ	1252	111	13	32	3	1093	111	0	0	0
bcERKO	1238	115	7	24	0	1092	113	0	0	0
bcHDNN	1226	102	8	25	1	1090	104	0	0	0
bcCOLQ	1213	105	1	28	1	1078	96	0	0	0
bcDIQA	1199	124	3	27	1	1044	119	0	0	0
bcHBKM	1188	97	2	33	0	1056	94	0	0	0
bcGFFG	1177	117	6	33	0	1021	118	0	0	0
bcCTLE	1166	92	7	29	2	1036	91	0	0	0
bcHUZK	1154	82	2	16	1	1053	78	0	0	0
bcECTJ	1143	77	2	26	1	1037	78	0	0	0
bcCDZM	1132	99	6	20	2	1005	108	0	0	0
bcERDG	1123	94	7	24	1	997	92	0	0	0
bcDIKB	1113	97	5	22	0	989	97	0	0	0
bcCWOZ	1100	87	5	21	1	986	92	0	0	0
bcETAF	1089	98	11	19	0	961	108	0	0	0
bcDJQP	1078	108	6	28	2	934	110	0	0	0
bcFUFL	1066	98	12	20	0	936	112	0	0	0
bcAUVM	1055	73	5	25	0	952	77	0	0	0
bcDSTS	1046	111	3	30	0	902	110	0	0	0
bcFIZK	1035	97	5	26	2	905	98	0	0	0
bcHEVU	1026	120	7	23	5	871	120	0	0	0
bcGDUR	1015	72	5	22	2	914	71	0	0	0
bcHQXA	1006	85	4	18	2	897	78	0	0	0
bcHFGM	995	54	3	16	1	921	56	0	0	0
bcGNXS	985	82	5	23	1	874	86	0	0	0
bcHOAV	974	66	5	17	2	884	70	0	0	0
bcHMBH	965	115	2	19	1	828	102	0	0	0
bcDFUU	953	98	3	23	1	828	98	0	0	0
bcFWZC	943	74	3	22	2	842	78	0	0	0
bcGPHD	933	94	5	16	0	818	90	0	0	0
bcAZRB	924	91	3	18	1	811	91	0	0	0
bcFIXJ	912	119	5	30	2	756	113	0	0	0
bcHFWV	903	101	4	26	0	772	102	0	0	0
bcDJKO	894	81	5	19	3	786	84	0	0	0
bcEVUA	885	70	4	22	4	785	72	0	0	0
bcAZMT	874	84	7	18	2	763	90	0	0	0
bcEQNI	864	82	6	22	1	753	88	0	0	0
bcAKSC	854	82	1	24	0	747	80	0	0	0
bcIIZG	844	81	9	20	0	734	85	0	0	0
bcGYLJ	833	54	4	8	0	767	54	0	0	0
bcANJO	823	88	3	15	2	715	84	0	0	0
bcHVTJ	815	55	2	15	0	743	53	0	0	0
bcESWG	805	397	5	71	3	329	345	0	0	0
bcCNPQ	795	105	10	20	1	659	115	0	0	0
bcEAGE	785	96	0	23	5	661	93	0	0	0
bcBRHC	775	54	4	18	0	699	55	0	0	0
bcHIMJ	766	92	4	23	2	645	93	0	0	0
bcIGFY	755	65	6	22	1	661	69	0	0	0
bcCZLU	746	74	3	10	1	658	77	0	0	0
bcIJCV	737	104	1	25	2	605	94	0	0	0
bcBDTG	727	85	2	25	0	615	85	0	0	0
bcCCBD	718	58	7	15	0	638	62	0	0	0
bcBUNZ	708	68	5	20	0	615	70	0	0	0
bcGGZK	698	70	5	13	2	608	67	0	0	0
bcEMUI	689	70	2	20	1	596	64	0	0	0
bcEDVZ	679	110	9	26	4	530	108	0	0	0
bcFSGT	670	79	4	22	0	565	81	0	0	0
bcGIEE	660	42	4	11	0	603	45	0	0	0
bcFHPP	650	125	3	10	1	511	108	0	0	0
bcDEBY	641	52	1	10	0	578	50	0	0	0
bcFIAM	632	59	2	13	0	558	60	0	0	0
bcCMID	622	258	9	54	3	298	236	0	0	0
bcDXAV	613	41	4	8	1	559	42	0	0	0
bcIFOS	605	59	7	15	1	523	62	0	0	0
bcFOWO	595	49	4	13	1	528	53	0	0	0
bcDHIW	587	83	5	14	0	485	81	0	0	0
bcAMTR	577	76	4	8	3	486	73	0	0	0
bcHUGE	568	51	2	11	0	504	50	0	0	0
bcCDWW	560	102	4	41	2	411	98	0	0	0
bcEEXN	551	52	1	20	2	476	45	0	0	0
bcBOVC	542	212	2	43	4	281	184	0	0	0
bcBUQF	533	108	2	26	2	395	102	0	0	0
bcHAHF	525	52	3	13	1	456	50	0	0	0
bcDAEA	517	58	4	16	2	437	55	0	0	0
bcECOU	507	68	1	14	0	424	63	0	0	0
bcEEAB	498	60	2	10	1	425	56	0	0	0
bcHHZE	491	45	3	14	0	429	49	0	0	0
bcGBJI	483	40	2	8	0	433	39	0	0	0
bcADZM	475	27	3	7	1	437	29	0	0	0
bcHPPD	467	65	1	14	0	387	59	0	0	0
bcHSBS	460	31	2	7	3	417	29	0	0	0
bcCGKP	453	61	6	18	0	368	64	0	0	0
bcGNFB	447	61	2	11	1	372	62	0	0	0
bcGMKG	440	53	3	16	0	368	52	0	0	0
bcDDAF	434	64	2	17	0	351	63	0	0	0
bcENXK	427	52	0	12	1	362	51	0	0	0
bcAXLO	421	58	0	11	2	350	56	0	0	0
bcEMHK	414	36	0	11	1	366	35	0	0	0
bcEQEH	408	25	5	12	0	366	28	0	0	0
bcAUXA	403	134	6	24	2	237	132	0	0	0
bcEXTC	397	43	1	8	0	345	42	0	0	0
bcHMTJ	391	31	6	9	0	345	37	0	0	0
bcBSVV	386	175	0	43	1	167	160	0	0	0
bcCXIT	381	53	2	20	2	304	55	0	0	0
bcHZXK	375	34	2	8	0	331	37	0	0	0
bcBZTK	370	35	2	4	0	329	37	0	0	0
bcEXSN	364	33	1	4	2	324	32	0	0	0
bcHDBO	359	38	1	7	0	313	37	0	0	0
bcASSM	354	33	1	7	0	313	34	0	0	0
bcFGYG	349	56	3	10	2	278	54	0	0	0
bcAQFP	344	69	0	12	1	262	68	0	0	0
bcBYJT	339	32	4	5	0	298	34	0	0	0
bcESHF	335	49	0	8	1	277	44	0	0	0
bcEWIP	330	23	2	5	0	300	23	0	0	0
bcCRHS	326	15	2	7	1	301	18	0	0	0
bcBWEE	322	39	0	7	1	275	34	0	0	0
bcHNEG	316	40	3	7	0	266	43	0	0	0
bcFHCA	312	45	5	17	0	245	56	0	0	0
bcDCUY	307	44	1	9	1	252	45	0	0	0
bcDNLS	303	13	2	5	0	283	16	0	0	0
bcFPUO	299	36	4	7	1	251	38	0	0	0
bcBADF	295	46	4	16	1	228	50	0	0	0
bcAOHM	291	25	1	9	0	256	25	0	0	0
bcBEDS	288	27	1	5	1	254	25	0	0	0
bcFRHP	284	90	1	38	0	155	77	0	0	0
bcEMLX	281	40	0	8	1	232	39	0	0	0
bcESVK	277	38	3	7	2	227	38	0	0	0
bcGNFG	273	25	2	9	1	236	26	0	0	0
bcBQKU	270	34	1	9	0	226	34	0	0	0
bcEYWR	266	31	2	12	0	221	33	0	0	0
bcCVWE	263	25	1	5	1	231	24	0	0	0
bcGRIW	259	25	1	3	0	230	26	0	0	0
bcAIWE	256	18	1	8	0	229	18	0	0	0
bcDXXH	253	40	0	9	0	204	33	0	0	0
bcDOEW	17178	9662	196	1414	116	5790	12259	0	0	0
bcAWUK	12538	6983	131	1181	43	4200	8799	0	0	0
bcBSTR	10266	5479	90	866	59	3772	6513	0	0	0
bcGQFU	8489	4001	84	472	45	3887	4339	0	0	0
bcICTZ	7236	3834	62	574	27	2739	3987	0	0	0
bcBKAA	6369	3785	67	479	26	2012	3956	0	0	0
bcBUGT	5455	2609	41	430	16	2359	2805	0	0	0
bcGYCL	4805	1644	36	1239	61	1825	1620	0	0	0
bcFBLP	4218	1714	43	796	43	1622	1773	0	0	0
bcESOI	3805	1379	37	271	13	2105	1394	0	0	0
bcAUHY	3467	271	20	69	6	3101	282	0	0	0
bcCITY	3194	1475	30	266	20	1403	1370	0	0	0
bcBKLF	2990	113	11	45	1	2820	120	0	0	0
bcFYMF	2813	1352	24	249	7	1181	1279	0	0	0
bcCTFR	2671	850	14	88	10	1709	714	0	0	0
bcEVBL	2551	1345	29	202	10	965	1224	0	0	0
bcBXFG	2450	136	8	27	2	2277	136	0	0	0
bcDNYO	2360	186	19	56	1	2098	206	0	0	0
bcAYWV	2292	1273	17	234	3	765	1219	0	0	0
bcCGBV	2221	155	9	34	3	2020	158	0	0	0
bcDAZR	2170	236	11	43	2	1878	221	0	0	0
bcGQQL	2117	137	11	40	0	1929	142	0	0	0
bcEJCE	2068	158	17	35	3	1855	168	0	0	0
bcAMDD	2026	132	5	18	0	1871	136	0	0	0
bcGLWP	1984	165	15	44	1	1759	179	0	0	0
bcCTYO	1945	185	16	43	0	1701	188	0	0	0
bcGMQE	1910	161	11	39	5	1694	170	0	0	0
bcCEYV	1874	144	11	51	2	1666	145	0	0	0
bcAPOC	1840	909	13	181	8	729	830	0	0	0
bcFILJ	1809	154	12	28	2	1613	161	0	0	0
bcGNRJ	1778	133	12	36	2	1595	133	0	0	0
bcGBKH	1751	140	4	33	0	1574	139	0	0	0
bcHSJR	1725	91	11	27	2	1594	98	0	0	0
bcCJEJ	1700	122	7	28	2	1541	122	0	0	0
bcAHUM	1677	147	11	36	0	1483	152	0	0	0
bcBTVR	1655	127	8	35	2	1483	129	0	0	0
bcIDDX	1633	112	8	28	0	1485	114	0	0	0
bcGBIJ	1612	134	14	35	4	1425	148	0	0	0
bcBCXW	1589	196	9	27	0	1357	192	0	0	0
bcFQRY	1573	141	7	41	1	1383	142	0	0	0
bcAVYY	1552	165	12	62	5	1308	167	0	0	0
bcBDFU	1532	110	6	33	2	1381	116	0	0	0
bcFFWY	1516	98	9	37	2	1370	104	0	0	0
bcFNBN	1500	181	9	73	5	1232	187	0	0	0
bcAUIM	1481	154	11	36	0	1280	155	0	0	0
bcGSSO	1465	145	8	40	1	1271	152	0	0	0
bcEPGZ	1449	99	6	28	1	1315	101	0	0	0
bcEMFK	1434	525	5	319	18	567	475	0	0	0
bcFOAV	1419	167	10	32	1	1209	166	0	0	0
bcGRRX	1403	155	7	48	3	1190	149	0	0	0
bcHSCO	1390	104	4	29	4	1249	105	0	0	0
bcFKMN	1375	145	8	44	1	1177	146	0	0	0
bcCRIM	1362	85	7	17	2	1251	90	0	0	0
bcAFPM	1347	90	7	25	1	1224	97	0	0	0
bcEKGF	1333	114	8	28	1	1182	121	0	0	0
bcHNMP	1319	51	6	27	1	1234	56	0	0	0
bcGXTG	1306	133	10	29	1	1133	146	0	0	0
bcGBAP	1293	92	9	37	0	1155	101	0	0	0
bcFQXM	1279	87	9	31	1	1151	90	0	0	0
bcFAID	1266	97	3	27	0	1139	98	0	0	0
bcDJTI	1252	84	6	30	1	1131	87	0	0	0
bcCAXX	1238	115	8	33	1	1081	114	0	0	0
bcFIHG	1226	95	4	22	0	1105	94	0	0	0
bcBSJA	1213	83	10	23	4	1093	91	0	0	0
bcGZCY	1199	281	11	33	2	872	266	0	0	0
bcDGUI	1188	71	11	25	2	1079	83	0	0	0
bcEFJV	1177	73	3	21	2	1078	71	0	0	0
bcAMUH	1166	130	3	40	1	992	127	0	0	0
bcFRNQ	1154	101	5	24	3	1021	91	0	0	0
bcHFRZ	1143	112	10	29	2	990	115	0	0	0
bcBUCG	1132	74	6	20	2	1030	76	0	0	0
bcGJVG	1123	95	4	27	2	995	97	0	0	0
bcFPWY	1113	66	3	21	0	1023	68	0	0	0
bcECDY	1100	135	7	30	2	926	141	0	0	0
bcCWDJ	1089	122	1	28	2	936	115	0	0	0
bcCXKL	1078	59	6	11	0	1002	65	0	0	0
bcGYUU	1065	122	2	35	1	905	112	0	0	0
bcGMFK	1055	50	3	20	1	981	52	0	0	0
bcAOSJ	1046	95	2	24	1	924	92	0	0	0
bcBTNU	1035	102	5	26	2	900	102	0	0	0
bcGGVB	1026	171	6	60	2	787	159	0	0	0
bcEXMH	1016	80	7	20	1	908	83	0	0	0
bcATXQ	1006	126	6	21	0	853	120	0	0	0
bcGJGP	995	71	1	22	0	901	72	0	0	0
bcGJOD	985	87	6	19	0	873	93	0	0	0
bcBSRU	974	110	7	25	0	832	114	0	0	0
bcAOVP	965	62	7	16	3	877	67	0	0	0
bcFDXU	953	93	12	23	2	823	105	0	0	0
bcHDMF	943	92	5	29	2	815	93	0	0	0
bcHHVP	933	113	4	25	0	791	109	0	0	0
bcCJSB	924	110	9	23	3	779	113	0	0	0
bcCLQD	912	103	4	27	0	778	102	0	0	0
bcHGRT	903	93	4	24	1	781	92	0	0	0
bcCOEO	894	97	8	25	4	760	107	0	0	0
bcHWZF	885	84	4	17	1	779	78	0	0	0
bcCCXI	874	81	2	18	2	771	74	0	0	0
bcDLEF	864	112	4	26	3	719	111	0	0	0
bcAAID	854	112	4	34	0	704	116	0	0	0
bcESLN	844	73	9	22	1	739	81	0	0	0
bcFYAO	833	66	3	15	1	748	63	0	0	0
bcFGNW	823	102	5	21	2	693	106	0	0	0
bcENVG	815	113	8	20	1	673	119	0	0	0
bcCXUZ	804	68	5	19	0	712	73	0	0	0
bcBCZU	795	83	3	17	2	690	80	0	0	0
bcHQKT	785	50	2	9	0	724	50	0	0	0
bcECAE	775	112	7	12	1	643	111	0	0	0
bcELUH	766	122	4	18	0	622	113	0	0	0
bcDWLO	755	367	3	68	1	316	358	0	0	0
bcCNGZ	746	89	3	21	1	632	78	0	0	0
