TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
2890000000.0	195360470.9	191559297.4	197290549.8
2891000000.0	195379769.6	191576555.0	197310913.6
2892000000.0	195399060.2	191593806.5	197331269.5
2893000000.0	195418342.9	191611052.0	197351617.4
2894000000.0	195437617.5	191628291.5	197371957.3
2895000000.0	195456884.1	191645524.9	197392289.3
2896000000.0	195476142.7	191662752.3	197412613.3
2897000000.0	195495393.3	191679973.7	197432929.3
2898000000.0	195514635.9	191697189.1	197453237.3
2899000000.0	195533870.4	191714398.4	197473537.4
2900000000.0	195553097.0	191731601.7	197493829.6
2901000000.0	195572332.6	191748799.0	197514113.8
2902000000.0	195592053.0	191765990.2	197534390.0
2903000000.0	195611765.2	191783175.5	197554658.4
2904000000.0	195631469.3	191800354.7	197574918.8
2905000000.0	195651165.4	191817528.0	197595171.3
2906000000.0	195670853.3	191834695.2	197615415.9
2907000000.0	195690533.2	191851856.4	197635652.5
2908000000.0	195710205.0	191869011.6	197655881.3
2909000000.0	195729868.7	191886160.8	197676102.1
2910000000.0	195749524.4	191903304.0	197696315.1
2911000000.0	195769172.0	191920441.2	197716520.2
2912000000.0	195788811.5	191937572.4	197736717.3
2913000000.0	195808443.0	191954697.7	197756906.6
2914000000.0	195828066.5	191971816.9	197777088.1
2915000000.0	195847681.9	191988930.1	197797261.6
2916000000.0	195867289.3	192006037.4	197817427.3
2917000000.0	195886888.6	192023138.7	197837585.2
2918000000.0	195906480.0	192040233.9	197857735.2
2919000000.0	195926063.3	192057323.2	197877877.3
2920000000.0	195945638.6	192074406.6	197898011.6
2921000000.0	195965205.9	192091483.9	197918138.1
2922000000.0	195984765.2	192108555.3	197938256.7
2923000000.0	196004316.5	192125620.7	197958367.5
2924000000.0	196023859.8	192142680.1	197978470.5
2925000000.0	196043395.1	192159733.6	197998565.6
2926000000.0	196062922.5	192176781.1	198018653.0
2927000000.0	196082441.9	192193822.6	198038732.5
2928000000.0	196101953.3	192210858.2	198058804.3
2929000000.0	196121456.7	192227887.8	198078868.2
2930000000.0	196140952.2	192244911.4	198098924.4
2931000000.0	196160439.7	192261929.1	198118972.7
2932000000.0	196179919.3	192278940.9	198139013.3
2933000000.0	196199391.0	192295946.7	198159046.1
2934000000.0	196218854.7	192312946.5	198179071.2
2935000000.0	196238310.5	192329940.4	198199088.4
2936000000.0	196257758.3	192346928.4	198219098.0
2937000000.0	196277198.3	192363910.4	198239099.7
2938000000.0	196296630.3	192380886.4	198259093.7
2939000000.0	196316054.4	192397856.6	198279080.0
2940000000.0	196335470.6	192414820.8	198299058.5
2941000000.0	196354878.9	192431779.0	198319029.3
2942000000.0	196374279.3	192448731.3	198338992.4
2943000000.0	196393671.9	192465677.7	198358947.7
2944000000.0	196413056.5	192482618.2	198378895.3
2945000000.0	196432433.3	192499552.7	198398835.2
2946000000.0	196451802.2	192516481.4	198418767.4
2947000000.0	196471163.2	192533404.1	198438691.9
2948000000.0	196490516.4	192550320.8	198458608.7
2949000000.0	196509861.7	192567231.7	198478517.8
2950000000.0	196529199.1	192584136.6	198498419.2
2951000000.0	196548528.7	192601035.7	198518313.0
2952000000.0	196567850.5	192617928.8	198538199.0
2953000000.0	196587164.4	192634816.0	198558077.4
2954000000.0	196606470.5	192651697.3	198577948.1
2955000000.0	196625768.8	192668572.7	198597811.1
2956000000.0	196645059.3	192685442.2	198617666.5
2957000000.0	196664341.9	192702305.8	198637514.3
2958000000.0	196683616.7	192719163.5	198657354.3
2959000000.0	196702883.8	192736015.3	198677186.8
2960000000.0	196722143.0	192752861.2	198697011.6
2961000000.0	196741394.4	192769701.2	198716828.7
2962000000.0	196760638.1	192786535.3	198736638.3
2963000000.0	196779873.9	192803363.6	198756440.2
2964000000.0	196799102.0	192820185.9	198776234.5
2965000000.0	196818322.3	192837002.4	198796021.2
2966000000.0	196837534.9	192853813.0	198815800.3
2967000000.0	196856739.7	192870617.7	198835571.7
2968000000.0	196875936.7	192887416.5	198855335.6
2969000000.0	196895126.0	192904209.5	198875091.9
2970000000.0	196914307.5	192920996.5	198894840.6
2971000000.0	196933481.3	192937777.7	198914581.7
2972000000.0	196952647.3	192954553.1	198934315.2
2973000000.0	196971805.6	192971322.6	198954041.2
2974000000.0	196990956.2	192988086.2	198973759.6
2975000000.0	197010099.1	193004843.9	198993470.4
2976000000.0	197029234.2	193021595.8	199013173.6
2977000000.0	197048361.6	193038341.8	199032869.4
2978000000.0	197067481.4	193055082.0	199052557.5
2979000000.0	197086593.4	193071816.3	199072238.1
2980000000.0	197105697.7	193088544.7	199091911.2
2981000000.0	197124794.4	193105267.3	199111576.8
2982000000.0	197143883.3	193121984.1	199131234.8
2983000000.0	197162964.6	193138695.0	199150885.3
2984000000.0	197182038.2	193155400.1	199170528.2
2985000000.0	197201104.1	193172099.3	199190163.7
2986000000.0	197220162.4	193188792.7	199209791.6
2987000000.0	197239213.0	193205480.2	199229412.1
2988000000.0	197258255.9	193222161.9	199249025.0
2989000000.0	197277291.2	193238837.8	199268630.5
2990000000.0	197296318.9	193255507.9	199288228.4
2991000000.0	197315338.9	193272172.1	199307818.9
2992000000.0	197334351.2	193288830.5	199327401.9
2993000000.0	197353356.0	193305483.0	199346977.4
2994000000.0	197372353.1	193322129.8	199366545.5
2995000000.0	197391342.6	193338770.7	199386106.0
2996000000.0	197410324.5	193355405.8	199405659.2
2997000000.0	197429298.7	193372035.0	199425204.8
2998000000.0	197448265.4	193388658.5	199444743.0
2999000000.0	197467224.5	193405276.2	199464273.8
3000000000.0	197486175.9	193421888.0	199483797.1
3001000000.0	197505119.8	193438494.0	199503313.0
3002000000.0	197524056.1	193455094.3	199522821.5
3003000000.0	197542984.8	193471688.7	199542322.5
3004000000.0	197561906.0	193488277.3	199561816.1
3005000000.0	197580819.5	193504860.1	199581302.3
3006000000.0	197599725.6	193521437.1	199600781.1
3007000000.0	197618624.0	193538008.3	199620252.4
3008000000.0	197637514.9	193554573.8	199639716.4
3009000000.0	197656398.2	193571133.4	199659173.0
3010000000.0	197675274.0	193587687.2	199678622.1
3011000000.0	197693785.3	193604235.3	199698063.9
3012000000.0	197712071.5	193620777.6	199717498.3
3013000000.0	197730350.3	193637314.0	199736925.3
3014000000.0	197748621.6	193653755.9	199756345.0
3015000000.0	197766885.3	193670149.4	199775757.3
3016000000.0	197785141.6	193686537.2	199795162.2
3017000000.0	197803390.4	193702919.3	199814559.7
3018000000.0	197821631.7	193719295.6	199833949.9
3019000000.0	197839865.6	193735666.2	199853332.8
3020000000.0	197858092.0	193752031.2	199872708.3
3021000000.0	197876310.9	193768390.4	199892076.4
3022000000.0	197894522.3	193784743.9	199911437.2
3023000000.0	197912726.3	193801091.7	199930790.7
3024000000.0	197930922.9	193817433.8	199950136.9
3025000000.0	197949112.0	193833770.2	199969475.7
3026000000.0	197967293.6	193850100.9	199988807.3
3027000000.0	197985467.9	193866425.9	200008131.5
3028000000.0	198003634.7	193882745.2	200027448.4
3029000000.0	198021794.1	193899058.8	200046758.0
3030000000.0	198039946.0	193915366.7	200066060.3
3031000000.0	198058090.6	193931669.0	200085355.3
3032000000.0	198076227.7	193947965.5	200104643.0
3033000000.0	198094357.4	193964256.4	200123923.4
3034000000.0	198112479.8	193980541.6	200143210.4
3035000000.0	198130594.7	193996821.1	200162490.3
3036000000.0	198148702.3	194013095.0	200181762.9
3037000000.0	198166802.4	194029363.2	200201028.2
3038000000.0	198184895.2	194045625.7	200220286.2
3039000000.0	198202980.6	194061882.5	200239537.0
3040000000.0	198221058.6	194078133.7	200258780.5
3041000000.0	198239129.3	194094379.2	200278016.9
3042000000.0	198257192.6	194110619.0	200297245.9
3043000000.0	198275752.6	194126853.2	200316467.7
3044000000.0	198294392.3	194143081.7	200335682.3
3045000000.0	198313024.7	194159304.6	200354889.7
3046000000.0	198331649.6	194175521.8	200374089.9
3047000000.0	198350267.2	194191733.3	200393282.8
3048000000.0	198368877.4	194207939.3	200412468.6
3049000000.0	198387480.3	194224139.5	200431647.1
3050000000.0	198406075.7	194240334.1	200450818.4
3051000000.0	198424663.9	194256523.1	200469982.5
3052000000.0	198443244.6	194272706.5	200489139.5
3053000000.0	198461818.1	194288884.2	200508289.2
3054000000.0	198480384.1	194305056.2	200527431.8
3055000000.0	198498942.9	194321222.7	200546567.1
3056000000.0	198517494.3	194337383.5	200565695.3
3057000000.0	198536038.4	194353538.7	200584816.4
3058000000.0	198554575.1	194369688.2	200603930.3
3059000000.0	198573104.6	194385832.1	200623037.0
3060000000.0	198591626.7	194401970.4	200642136.5
3061000000.0	198610141.5	194418103.1	200661228.9
3062000000.0	198628649.0	194434230.2	200680314.2
3063000000.0	198647149.2	194450351.6	200699392.3
3064000000.0	198665642.1	194466467.5	200718463.3
3065000000.0	198684127.7	194482577.7	200737527.1
3066000000.0	198702606.0	194498682.3	200756583.8
3067000000.0	198721077.1	194514781.3	200775633.4
3068000000.0	198739540.9	194530874.7	200794675.9
3069000000.0	198757997.4	194546962.5	200813711.2
3070000000.0	198776446.6	194563044.7	200832739.5
3071000000.0	198794888.5	194579121.4	200851760.6
3072000000.0	198813323.2	194595192.4	200870774.7
3073000000.0	198831750.7	194611257.8	200889781.6
3074000000.0	198850170.9	194627317.6	200908781.5
3075000000.0	198868583.9	194643371.8	200927774.2
3076000000.0	198886989.6	194659420.5	200946759.9
3077000000.0	198905388.1	194675463.6	200965738.5
3078000000.0	198923779.3	194691501.0	200984710.0
3079000000.0	198942163.3	194707532.9	201003674.5
3080000000.0	198960540.1	194723559.3	201022631.8
3081000000.0	198978909.7	194739580.0	201041582.2
3082000000.0	198997272.1	194755595.2	201060525.4
3083000000.0	199015627.3	194770904.3	201079461.7
3084000000.0	199033975.2	194785775.9	201098390.8
3085000000.0	199052316.0	194800642.1	201117313.0
3086000000.0	199070649.5	194815502.9	201136228.0
3087000000.0	199088975.9	194830358.4	201155136.1
3088000000.0	199107295.1	194845208.4	201174037.1
3089000000.0	199125607.1	194860053.1	201192931.1
3090000000.0	199143912.0	194874892.5	201211818.1
3091000000.0	199162209.6	194889726.5	201230698.0
3092000000.0	199180500.1	194904555.1	201249571.0
3093000000.0	199198783.5	194919378.4	201268436.9
3094000000.0	199217059.7	194934196.3	201287295.9
3095000000.0	199235328.7	194949008.9	201306147.8
3096000000.0	199253590.6	194963816.2	201324992.7
3097000000.0	199271845.3	194978618.1	201343830.7
3098000000.0	199290092.9	194993414.7	201362661.6
3099000000.0	199308333.4	195008206.0	201381485.6
3100000000.0	199326566.7	195022991.9	201400302.6
3101000000.0	199344792.9	195037772.6	201419112.7
3102000000.0	199363012.0	195052547.9	201437915.7
3103000000.0	199381224.0	195067317.9	201456711.8
3104000000.0	199399428.9	195082082.7	201475501.0
3105000000.0	199417626.6	195096842.1	201494283.2
3106000000.0	199435817.3	195111596.2	201513058.4
3107000000.0	199454000.8	195126345.1	201531826.7
3108000000.0	199472177.3	195141088.7	201550588.0
3109000000.0	199490346.7	195155827.0	201569342.5
3110000000.0	199508509.0	195170560.0	201588089.9
3111000000.0	199526664.2	195185287.8	201606830.5
3112000000.0	199544812.3	195200010.3	201625564.1
3113000000.0	199562953.4	195214727.5	201644290.8
3114000000.0	199581087.4	195229439.5	201663010.6
3115000000.0	199599214.3	195244146.2	201681723.5
3116000000.0	199617334.2	195258847.7	201700429.4
3117000000.0	199635480.0	195273543.9	201719128.5
3118000000.0	199653765.8	195288234.9	201737820.7
3119000000.0	199672044.6	195302920.7	201756505.9
3120000000.0	199690316.4	195317601.2	201775184.3
3121000000.0	199708581.1	195332276.5	201793855.8
3122000000.0	199726838.9	195346946.6	201812520.4
3123000000.0	199745089.8	195361611.5	201831178.2
3124000000.0	199763333.6	195376271.2	201849829.0
3125000000.0	199781570.5	195390925.6	201868473.0
3126000000.0	199799800.3	195405574.9	201887110.2
3127000000.0	199818023.3	195420218.9	201905740.4
3128000000.0	199836239.2	195434857.8	201924363.9
3129000000.0	199854448.2	195449491.4	201942980.4
3130000000.0	199872650.3	195464119.9	201961590.1
3131000000.0	199890845.3	195478743.2	201980193.0
3132000000.0	199909033.5	195493361.3	201998789.1
3133000000.0	199927214.7	195507974.3	202017378.3
3134000000.0	199945389.0	195522582.0	202035960.6
3135000000.0	199963556.3	195537184.6	202054536.2
3136000000.0	199981716.7	195551782.1	202073104.9
3137000000.0	199999870.2	195566374.4	202091666.8
3138000000.0	200018016.7	195580961.5	202110221.9
3139000000.0	200036156.4	195595543.5	202128770.2
3140000000.0	200054289.1	195610120.3	202147311.7
3141000000.0	200072415.0	195624692.0	202165846.4
3142000000.0	200090533.9	195639258.6	202184374.3
3143000000.0	200108645.9	195653820.0	202202895.4
3144000000.0	200126751.0	195668376.3	202221409.7
3145000000.0	200144849.3	195682927.4	202239917.2
3146000000.0	200162940.6	195697473.5	202258417.9
3147000000.0	200181025.1	195712014.4	202276911.9
3148000000.0	200199102.7	195726550.2	202295399.1
3149000000.0	200217173.5	195741080.9	202313879.5
3150000000.0	200235237.3	195755606.5	202332353.2
3151000000.0	200253294.3	195770127.0	202350820.1
3152000000.0	200271344.5	195784642.4	202369280.3
3153000000.0	200289321.2	195799152.7	202387733.7
3154000000.0	200306987.9	195813657.9	202406180.4
3155000000.0	200324647.7	195828158.1	202424620.3
3156000000.0	200342300.6	195842653.1	202443053.5
3157000000.0	200359946.6	195857143.1	202461479.9
3158000000.0	200377585.7	195871628.0	202479899.6
3159000000.0	200395218.0	195886107.8	202498312.6
3160000000.0	200412843.4	195900582.6	202516718.9
3161000000.0	200430462.0	195915052.3	202535118.5
3162000000.0	200448073.7	195929516.9	202553511.3
3163000000.0	200465678.5	195943976.5	202571897.5
3164000000.0	200483276.5	195958431.0	202590276.9
3165000000.0	200500867.6	195972880.5	202608649.6
3166000000.0	200518451.9	195987324.9	202627015.7
3167000000.0	200536029.4	196001764.3	202645375.0
3168000000.0	200553600.0	196016198.7	202663727.7
3169000000.0	200571163.8	196030628.0	202682073.7
3170000000.0	200588720.8	196045052.3	202700413.0
3171000000.0	200606271.0	196059471.6	202718745.6
3172000000.0	200623814.4	196073885.9	202737071.6
3173000000.0	200641350.9	196088295.1	202755390.9
3174000000.0	200658880.6	196102699.3	202773703.5
3175000000.0	200676403.6	196117098.5	202792009.4
3176000000.0	200693919.7	196131492.8	202810308.8
3177000000.0	200711429.0	196145882.0	202828601.4
3178000000.0	200728931.6	196160266.2	202846887.4
3179000000.0	200746427.4	196174645.4	202865166.8
3180000000.0	200763916.4	196189019.6	202883439.5
3181000000.0	200781398.6	196203388.8	202901705.6
3182000000.0	200798874.0	196217753.1	202919965.1
3183000000.0	200816342.7	196232112.4	202938218.0
3184000000.0	200833804.6	196246466.7	202956464.2
3185000000.0	200851259.7	196260816.0	202974703.8
3186000000.0	200868708.1	196275160.3	202992936.8
3187000000.0	200886149.8	196289499.7	203011163.2
3188000000.0	200903703.4	196303834.2	203029382.9
3189000000.0	200921319.9	196318163.6	203047596.1
3190000000.0	200938929.7	196332488.1	203065802.7
3191000000.0	200956532.7	196346644.7	203084002.7
3192000000.0	200974129.0	196360520.5	203102196.1
3193000000.0	200991718.6	196374391.8	203120382.9
3194000000.0	201009301.4	196388258.6	203138563.1
3195000000.0	201026877.6	196402120.9	203156736.8
3196000000.0	201044447.0	196415978.6	203174903.8
3197000000.0	201062009.8	196429831.9	203193064.3
3198000000.0	201079565.8	196443680.6	203211218.3
3199000000.0	201097115.1	196457524.8	203229365.7
3200000000.0	201114657.7	196471364.5	203247506.5
3201000000.0	201132193.7	196485199.7	203265640.8
3202000000.0	201149722.9	196499030.4	203283768.5
3203000000.0	201167245.5	196512856.6	203301889.7
3204000000.0	201184761.4	196526678.3	203320004.3
3205000000.0	201202270.6	196540495.5	203338112.4
3206000000.0	201219773.1	196554308.2	203356214.0
3207000000.0	201237269.0	196568116.4	203374309.0
3208000000.0	201254758.2	196581920.2	203392397.5
3209000000.0	201272240.8	196595719.4	203410479.5
3210000000.0	201289716.7	196609514.2	203428555.0
3211000000.0	201307185.9	196623304.5	203446624.0
3212000000.0	201324648.5	196637090.4	203464686.4
3213000000.0	201342104.5	196650871.7	203482742.4
3214000000.0	201359553.8	196664648.6	203500791.8
3215000000.0	201376996.5	196678421.1	203518834.7
3216000000.0	201394432.6	196692189.1	203536871.2
3217000000.0	201411862.0	196705952.6	203554901.2
3218000000.0	201429284.8	196719711.7	203572924.6
3219000000.0	201446701.0	196733466.3	203590941.6
3220000000.0	201464110.6	196747216.5	203608952.2
3221000000.0	201481513.6	196760962.2	203626956.2
3222000000.0	201498910.0	196774703.5	203644953.8
3223000000.0	201516299.7	196788440.4	203662944.9
3224000000.0	201533682.9	196802172.8	203680929.5
3225000000.0	201551059.5	196815900.8	203698907.7
3226000000.0	201568429.5	196829624.4	203716879.5
3227000000.0	201585792.9	196843343.5	203734844.8
3228000000.0	201603149.7	196857058.2	203752803.6
3229000000.0	201620500.0	196870768.5	203770756.0
3230000000.0	201637843.7	196884474.4	203788702.0
3231000000.0	201655180.8	196898175.8	203806641.5
3232000000.0	201672511.3	196911872.9	203824574.6
3233000000.0	201689835.3	196925565.5	203842501.2
3234000000.0	201707152.8	196939253.7	203860421.5
3235000000.0	201724463.7	196952937.5	203878335.3
3236000000.0	201741768.0	196966617.0	203896242.7
3237000000.0	201759065.8	196980292.0	203914143.7
3238000000.0	201776357.0	196993962.6	203932038.3
3239000000.0	201793641.7	197007628.9	203949926.5
3240000000.0	201810919.9	197021290.7	203967808.3
3241000000.0	201828191.6	197034948.2	203985683.7
3242000000.0	201845456.7	197048601.2	204003552.7
3243000000.0	201862715.3	197062249.9	204021415.3
3244000000.0	201879967.4	197075894.3	204039271.5
3245000000.0	201897213.0	197089534.2	204057121.4
3246000000.0	201914452.0	197103169.8	204074964.9
3247000000.0	201931684.6	197116801.0	204092802.0
3248000000.0	201948910.7	197130427.8	204110632.7
3249000000.0	201966130.3	197144050.2	204128457.1
3250000000.0	201983343.3	197157668.3	204146275.1
3251000000.0	202000549.9	197171282.1	204164086.7
3252000000.0	202017750.0	197184891.5	204181892.0
3253000000.0	202034943.7	197198496.5	204199691.0
3254000000.0	202052130.8	197212097.2	204217483.6
3255000000.0	202069311.5	197225693.5	204235269.8
3256000000.0	202086485.7	197239285.5	204253049.8
3257000000.0	202103653.4	197252873.1	204270823.4
3258000000.0	202120814.7	197266456.4	204288590.6
3259000000.0	202137969.6	197280035.4	204306351.5
3260000000.0	202155117.9	197293610.0	204324106.2
3261000000.0	202172259.9	197307180.3	204341854.4
3262000000.0	202189395.3	197320746.3	204359596.4
3263000000.0	202206524.4	197334307.9	204377332.1
3264000000.0	202223647.0	197347865.2	204395061.4
3265000000.0	202240763.2	197361418.2	204412784.5
3266000000.0	202257872.9	197374966.9	204430501.2
3267000000.0	202274976.2	197388511.2	204448211.7
3268000000.0	202292073.1	197402051.3	204465915.9
3269000000.0	202309163.6	197415587.0	204483613.7
3270000000.0	202326247.7	197429118.4	204501305.3
3271000000.0	202343325.3	197442645.5	204518990.6
3272000000.0	202360396.6	197456168.3	204536669.7
3273000000.0	202377461.4	197469686.8	204554342.4
3274000000.0	202394519.9	197483201.0	204572008.9
3275000000.0	202411571.9	197496710.9	204589669.1
3276000000.0	202428617.6	197510216.5	204607323.1
3277000000.0	202445656.9	197523717.8	204624970.8
3278000000.0	202462689.8	197537214.8	204642612.2
3279000000.0	202479716.3	197550707.6	204660247.4
3280000000.0	202496736.4	197564196.0	204677876.4
3281000000.0	202513750.2	197577680.2	204695499.1
3282000000.0	202530757.6	197591160.1	204713115.6
3283000000.0	202547758.6	197604635.7	204730725.8
3284000000.0	202564753.3	197618107.0	204748329.8
3285000000.0	202581741.7	197631574.1	204765927.6
3286000000.0	202598723.6	197645036.9	204783519.1
3287000000.0	202615699.3	197658495.4	204801104.4
3288000000.0	202632668.6	197671949.7	204818683.5
3289000000.0	202649631.5	197685399.7	204836256.4
3290000000.0	202666588.1	197698845.4	204853823.1
3291000000.0	202683538.4	197712286.9	204871383.6
3292000000.0	202700482.3	197725724.1	204888937.8
3293000000.0	202717420.0	197739157.1	204906485.9
3294000000.0	202734351.3	197752585.8	204924027.8
3295000000.0	202751276.3	197766010.3	204941563.5
3296000000.0	202768194.9	197779430.5	204959093.0
3297000000.0	202785107.3	197792846.5	204976616.3
3298000000.0	202802013.4	197806258.2	204994133.4
3299000000.0	202818913.1	197819665.7	205011644.4
3300000000.0	202835806.6	197833069.0	205029149.2
3301000000.0	202852693.8	197846468.0	205046647.8
3302000000.0	202869574.6	197859862.8	205064140.2
3303000000.0	202886449.2	197873253.4	205081626.5
3304000000.0	202903317.5	197886639.7	205099106.6
3305000000.0	202920179.6	197900021.9	205116580.6
3306000000.0	202937035.3	197913399.7	205134048.4
3307000000.0	202953884.8	197926773.4	205151510.1
3308000000.0	202970728.0	197940142.9	205168965.6
3309000000.0	202987565.0	197953508.1	205186415.0
3310000000.0	203004395.7	197966869.1	205203858.3
3311000000.0	203021220.1	197980226.0	205221295.4
3312000000.0	203038038.3	197993578.6	205238726.4
3313000000.0	203054850.2	198006927.0	205256151.3
3314000000.0	203071655.9	198020271.2	205273570.0
3315000000.0	203088455.3	198033611.2	205290982.6
3316000000.0	203105248.6	198046946.9	205308389.1
3317000000.0	203122035.5	198060278.5	205325789.5
3318000000.0	203138816.3	198073605.9	205343183.8
3319000000.0	203155590.8	198086929.1	205360572.0
3320000000.0	203172359.1	198100248.2	205377954.1
3321000000.0	203189121.2	198113563.0	205395330.1
3322000000.0	203205877.0	198126873.6	205412700.0
3323000000.0	203222626.7	198140180.1	205430063.8
3324000000.0	203239370.1	198153482.4	205447421.5
3325000000.0	203256107.4	198166780.4	205464773.1
3326000000.0	203272838.4	198180074.4	205482118.7
3327000000.0	203289563.3	198193364.1	205499458.2
3328000000.0	203306281.9	198206649.7	205516791.6
3329000000.0	203322994.4	198219931.1	205534119.0
3330000000.0	203339700.7	198233208.3	205551440.2
3331000000.0	203356400.8	198246481.3	205568755.5
3332000000.0	203373094.7	198259750.2	205586064.6
3333000000.0	203389782.4	198273015.0	205603367.7
3334000000.0	203406464.0	198286275.5	205620664.8
3335000000.0	203423139.4	198299531.9	205637955.8
3336000000.0	203439808.7	198312784.2	205655240.8
3337000000.0	203456471.8	198326032.3	205672519.7
3338000000.0	203473128.7	198339276.2	205689792.6
3339000000.0	203489779.5	198352516.0	205707059.5
3340000000.0	203506424.1	198365751.7	205724320.3
3341000000.0	203523062.6	198378983.2	205741575.1
3342000000.0	203539694.9	198392210.6	205758823.9
3343000000.0	203556321.1	198405433.8	205776066.7
3344000000.0	203572941.2	198418652.8	205793303.4
3345000000.0	203589555.2	198431867.8	205810534.2
3346000000.0	203606163.0	198445078.6	205827758.9
3347000000.0	203622764.7	198458285.3	205844977.6
3348000000.0	203639360.2	198471487.8	205862190.4
3349000000.0	203655949.7	198484686.2	205879397.1
3350000000.0	203672533.1	198497880.5	205896597.8
3351000000.0	203689110.3	198511070.7	205913792.6
3352000000.0	203705664.2	198524256.7	205930981.3
3353000000.0	203722045.6	198537438.6	205948164.1
3354000000.0	203738420.8	198550616.4	205965340.9
3355000000.0	203754789.8	198563790.1	205982511.8
3356000000.0	203771152.5	198576959.6	205999676.6
3357000000.0	203787509.1	198590125.1	206016835.5
3358000000.0	203803859.5	198603286.4	206033988.4
3359000000.0	203820203.6	198616443.7	206051135.4
3360000000.0	203836541.6	198629596.8	206068276.4
3361000000.0	203852873.3	198642745.8	206085411.4
3362000000.0	203869198.9	198655890.7	206102540.5
3363000000.0	203885518.3	198669031.5	206119663.7
3364000000.0	203901831.5	198682168.2	206136780.9
3365000000.0	203918138.6	198695300.9	206153892.1
3366000000.0	203934439.4	198708429.4	206170997.5
3367000000.0	203950734.1	198721553.8	206188096.8
3368000000.0	203967022.7	198734674.1	206205190.3
3369000000.0	203983305.1	198747790.4	206222277.8
3370000000.0	203999581.3	198760902.6	206239359.4
3371000000.0	204015851.3	198774010.6	206256435.1
3372000000.0	204032115.2	198787114.6	206273504.9
3373000000.0	204048373.0	198800214.5	206290568.8
3374000000.0	204064624.6	198813310.4	206307626.7
3375000000.0	204080870.1	198826402.1	206324678.7
3376000000.0	204097109.4	198839489.8	206341724.9
3377000000.0	204113342.6	198852573.4	206358765.1
3378000000.0	204129569.7	198865652.9	206375799.5
3379000000.0	204145790.7	198878728.4	206392827.9
3380000000.0	204162005.5	198891799.8	206409850.5
3381000000.0	204178214.2	198904867.1	206426867.2
3382000000.0	204194416.8	198917930.4	206443877.9
3383000000.0	204210613.3	198930989.6	206460882.9
3384000000.0	204226803.6	198944044.7	206477881.9
3385000000.0	204242987.9	198957095.8	206494875.1
3386000000.0	204259166.1	198970142.8	206511862.4
3387000000.0	204275338.2	198983185.8	206528843.8
3388000000.0	204291504.1	198996224.7	206545819.4
3389000000.0	204307664.0	199009259.6	206562789.1
3390000000.0	204323817.8	199022290.4	206579752.9
3391000000.0	204339965.6	199035317.2	206596710.9
3392000000.0	204356107.2	199048339.9	206613663.1
3393000000.0	204372242.8	199061358.6	206630609.4
3394000000.0	204388372.2	199074373.2	206647549.9
3395000000.0	204404495.7	199087383.8	206664484.5
3396000000.0	204420613.0	199100390.4	206681413.3
3397000000.0	204436724.3	199113392.9	206698336.3
3398000000.0	204452829.6	199126391.4	206715253.4
3399000000.0	204468928.7	199139385.8	206732164.7
3400000000.0	204485021.9	199152376.3	206749070.2
3401000000.0	204501109.0	199165362.7	206765969.9
3402000000.0	204517190.0	199178345.0	206782863.8
3403000000.0	204533265.0	199191323.4	206799751.8
3404000000.0	204549334.0	199204297.7	206816634.1
3405000000.0	204565396.9	199217268.0	206833510.5
3406000000.0	204581453.8	199230234.3	206850381.2
3407000000.0	204597504.7	199243196.5	206867246.0
3408000000.0	204613549.5	199256154.8	206884105.0
3409000000.0	204629588.4	199269109.0	206900958.3
3410000000.0	204645621.2	199282059.2	206917805.8
3411000000.0	204661648.0	199295005.4	206934647.4
3412000000.0	204677668.8	199307947.6	206951483.3
3413000000.0	204693683.6	199320885.8	206968313.5
3414000000.0	204709692.3	199333820.0	206985137.8
3415000000.0	204725695.1	199346750.2	207001956.4
3416000000.0	204741691.9	199359676.4	207018769.2
3417000000.0	204757682.7	199372598.5	207035576.3
3418000000.0	204773667.6	199385516.7	207052377.6
3419000000.0	204789646.4	199398430.9	207069173.1
3420000000.0	204805619.2	199411313.2	207085962.9
3421000000.0	204821586.1	199424179.7	207102746.9
3422000000.0	204837547.0	199437042.2	207119525.2
3423000000.0	204853501.9	199449900.8	207136297.7
3424000000.0	204869450.9	199462755.3	207153064.5
3425000000.0	204885393.9	199475606.0	207169825.5
3426000000.0	204901330.9	199488452.6	207186580.9
3427000000.0	204917262.0	199501295.3	207203330.4
3428000000.0	204933187.1	199514134.0	207220074.3
3429000000.0	204949106.3	199526968.8	207236812.4
3430000000.0	204965019.5	199539799.6	207253544.9
3431000000.0	204980926.8	199552626.4	207270271.6
3432000000.0	204996828.2	199565449.3	207286992.5
3433000000.0	205012723.6	199578268.3	207303707.8
3434000000.0	205028613.1	199591083.2	207320417.4
3435000000.0	205044496.6	199603894.3	207337121.2
3436000000.0	205060374.3	199616701.4	207353819.4
3437000000.0	205076246.0	199629504.5	207370511.8
3438000000.0	205092111.7	199642303.7	207387198.6
3439000000.0	205107971.6	199655099.0	207403879.7
3440000000.0	205123825.6	199667890.3	207420555.1
3441000000.0	205139673.6	199680677.7	207437224.8
3442000000.0	205155515.8	199693461.1	207453888.8
3443000000.0	205171352.0	199706240.6	207470547.1
3444000000.0	205187182.4	199719016.2	207487199.8
3445000000.0	205203006.8	199731787.8	207503846.8
3446000000.0	205218825.4	199744555.5	207520488.1
3447000000.0	205234638.0	199757319.3	207537123.7
