TOTAL_READS	EXPECTED_DISTINCT	LOWER_0.95CI	UPPER_0.95CI
1509000000.0	189443374.6	188514109.0	191619648.3
1510000000.0	189495054.6	188564691.1	191674205.0
1511000000.0	189546699.3	188615237.7	191728727.8
1512000000.0	189598308.7	188665749.0	191783216.5
1513000000.0	189649883.0	188716224.9	191837671.4
1514000000.0	189701422.1	188766665.5	191892092.3
1515000000.0	189752926.2	188817070.8	191946479.4
1516000000.0	189804395.1	188867440.8	192000832.7
1517000000.0	189855829.0	188917775.7	192055152.2
1518000000.0	189907227.9	188968075.3	192109437.9
1519000000.0	189958591.9	189018339.9	192163689.9
1520000000.0	190009920.9	189068569.3	192217908.2
1521000000.0	190061215.1	189118763.7	192272092.9
1522000000.0	190112474.4	189168923.1	192326244.0
1523000000.0	190163698.9	189219047.5	192380361.5
1524000000.0	190214888.6	189269137.0	192434445.4
1525000000.0	190266043.6	189319191.6	192488495.8
1526000000.0	190317163.8	189369211.3	192542512.8
1527000000.0	190368249.4	189419196.1	192596496.3
1528000000.0	190419300.4	189469146.2	192650446.4
1529000000.0	190470316.8	189519061.6	192704363.2
1530000000.0	190521298.7	189568942.2	192758246.6
1531000000.0	190572246.0	189618788.1	192812096.7
1532000000.0	190623158.8	189668599.4	192865913.5
1533000000.0	190674037.2	189718376.1	192919697.1
1534000000.0	190724881.2	189768118.3	192973447.5
1535000000.0	190775690.8	189817825.9	193027164.8
1536000000.0	190826466.1	189867499.0	193080848.9
1537000000.0	190877207.1	189917137.6	193134499.9
1538000000.0	190927913.8	189966741.9	193188117.8
1539000000.0	190978586.3	190016311.7	193241702.7
1540000000.0	191029224.7	190065847.3	193295254.7
1541000000.0	191079828.8	190115348.5	193348773.6
1542000000.0	191130398.8	190164815.4	193402259.6
1543000000.0	191180934.8	190214248.1	193455712.8
1544000000.0	191231436.7	190263646.6	193509133.1
1545000000.0	191281904.6	190313011.0	193562520.5
1546000000.0	191332338.5	190362341.2	193615875.2
1547000000.0	191382738.5	190411637.4	193669197.1
1548000000.0	191433104.6	190460899.5	193722486.3
1549000000.0	191483436.8	190510127.5	193775742.7
1550000000.0	191533735.2	190559321.6	193828966.6
1551000000.0	191583999.8	190608481.8	193882157.8
1552000000.0	191634230.6	190657608.1	193935316.4
1553000000.0	191684427.8	190706700.5	193988442.4
1554000000.0	191734591.2	190755759.0	194041536.0
1555000000.0	191784720.9	190804783.8	194094597.0
1556000000.0	191834817.1	190853774.8	194147625.6
1557000000.0	191884879.6	190902732.0	194200621.7
1558000000.0	191934908.6	190951655.6	194253585.5
1559000000.0	191984904.1	191000545.6	194306516.9
1560000000.0	192034866.2	191049401.9	194359415.9
1561000000.0	192084794.7	191098224.6	194412282.7
1562000000.0	192134689.9	191147013.8	194465117.2
1563000000.0	192184551.7	191195769.5	194517919.5
1564000000.0	192234380.2	191244491.7	194570689.6
1565000000.0	192284175.3	191293180.5	194623427.5
1566000000.0	192333937.2	191341835.8	194676133.3
1567000000.0	192383665.9	191390457.8	194728807.0
1568000000.0	192433361.3	191439046.5	194781448.6
1569000000.0	192483023.6	191487601.8	194834058.2
1570000000.0	192532652.8	191536123.9	194886635.8
1571000000.0	192582248.8	191584612.8	194939181.4
1572000000.0	192631811.8	191633068.5	194991695.1
1573000000.0	192681341.8	191681491.0	195044176.9
1574000000.0	192730838.8	191729880.5	195096626.8
1575000000.0	192780302.8	191778236.8	195149044.8
1576000000.0	192829733.9	191826560.1	195201431.1
1577000000.0	192879132.1	191874850.3	195253785.6
1578000000.0	192928497.5	191923107.6	195306108.3
1579000000.0	192977830.0	191971331.9	195358399.3
1580000000.0	193027129.8	192019523.3	195410658.7
1581000000.0	193076396.7	192067681.9	195462886.4
1582000000.0	193125631.0	192115807.6	195515082.5
1583000000.0	193174832.6	192163900.5	195567247.0
1584000000.0	193224001.5	192211960.6	195619379.9
1585000000.0	193273137.9	192259987.9	195671481.4
1586000000.0	193322241.6	192307982.6	195723551.3
1587000000.0	193371312.8	192355944.6	195775589.8
1588000000.0	193420351.5	192403874.0	195827596.8
1589000000.0	193469357.6	192451770.8	195879572.5
1590000000.0	193518331.4	192499635.0	195931516.8
1591000000.0	193567272.7	192547466.6	195983429.8
1592000000.0	193616181.6	192595265.8	196035311.4
1593000000.0	193665058.2	192643032.5	196087161.8
1594000000.0	193713902.5	192690766.8	196138981.0
1595000000.0	193762714.5	192738468.6	196190768.9
1596000000.0	193811494.2	192786138.2	196242525.7
1597000000.0	193860241.8	192833775.3	196294251.3
1598000000.0	193908957.1	192881380.2	196345945.9
1599000000.0	193957640.3	192928952.9	196397609.3
1600000000.0	194006291.4	192976493.3	196449241.7
1601000000.0	194054910.4	193024001.5	196500843.0
1602000000.0	194103497.3	193071477.5	196552413.4
1603000000.0	194152052.2	193118921.5	196603952.8
1604000000.0	194200575.2	193166333.3	196655461.3
1605000000.0	194249066.2	193213713.1	196706938.9
1606000000.0	194297525.3	193261060.8	196758385.6
1607000000.0	194345952.4	193308376.6	196809801.5
1608000000.0	194394347.8	193355660.4	196861186.6
1609000000.0	194442711.3	193402912.2	196912540.9
1610000000.0	194491043.0	193450132.2	196963864.5
1611000000.0	194539343.0	193497320.3	197015157.4
1612000000.0	194587611.2	193544476.6	197066419.5
1613000000.0	194635847.8	193591601.1	197117651.1
1614000000.0	194684052.7	193638693.9	197168852.0
1615000000.0	194732226.0	193685754.9	197220022.3
1616000000.0	194780367.6	193732784.2	197271162.0
1617000000.0	194828477.8	193779781.9	197322271.2
1618000000.0	194876556.4	193826747.9	197373349.9
1619000000.0	194924603.4	193873682.4	197424398.2
1620000000.0	194972619.1	193920585.2	197475416.0
1621000000.0	195020603.3	193967456.6	197526403.4
1622000000.0	195068556.1	194014296.4	197577360.4
1623000000.0	195116477.5	194061104.8	197628287.0
1624000000.0	195164367.6	194107881.8	197679183.4
1625000000.0	195212226.4	194154627.3	197730049.4
1626000000.0	195260023.1	194201341.5	197780885.2
1627000000.0	195307769.7	194248024.4	197831690.8
1628000000.0	195355485.0	194294675.9	197882466.1
1629000000.0	195403169.1	194341296.2	197933211.3
1630000000.0	195450822.1	194387885.3	197983926.3
1631000000.0	195498444.0	194434443.1	198034611.3
1632000000.0	195546034.7	194480969.8	198085266.1
1633000000.0	195593594.4	194527465.3	198135890.9
1634000000.0	195641123.1	194573929.8	198186485.7
1635000000.0	195688620.8	194620363.1	198237050.4
1636000000.0	195736087.5	194666765.4	198287585.2
1637000000.0	195783523.3	194713136.7	198338090.1
1638000000.0	195830928.2	194759477.0	198388565.1
1639000000.0	195878302.2	194805786.4	198439010.1
1640000000.0	195925645.4	194852064.9	198489425.4
1641000000.0	195972957.7	194898312.4	198539810.8
1642000000.0	196020239.3	194944529.2	198590166.4
1643000000.0	196067490.1	194990715.1	198640492.3
1644000000.0	196114710.2	195036870.2	198690788.4
1645000000.0	196161899.7	195082994.5	198741054.9
1646000000.0	196209058.5	195129088.1	198791291.6
1647000000.0	196256186.6	195175151.1	198841498.7
1648000000.0	196303284.2	195221183.3	198891676.2
1649000000.0	196350351.2	195267185.0	198941824.2
1650000000.0	196397387.7	195313156.0	198991942.5
1651000000.0	196444393.6	195359096.5	199042031.3
1652000000.0	196491369.1	195405006.4	199092090.7
1653000000.0	196538314.2	195450885.8	199142120.5
1654000000.0	196585228.9	195496734.8	199192120.9
1655000000.0	196632113.2	195542553.3	199242091.9
1656000000.0	196678967.1	195588341.4	199292033.5
1657000000.0	196725790.7	195634099.1	199341945.8
1658000000.0	196772584.1	195679826.5	199391828.7
1659000000.0	196819347.1	195725523.5	199441682.3
1660000000.0	196866080.0	195771190.3	199491506.7
1661000000.0	196912782.7	195816826.8	199541301.8
1662000000.0	196959455.2	195862433.1	199591067.7
1663000000.0	197006097.5	195908009.2	199640804.4
1664000000.0	197052709.8	195953555.1	199690511.9
1665000000.0	197099292.0	195999070.9	199740190.3
1666000000.0	197145844.2	196044556.5	199789839.6
1667000000.0	197192366.3	196090012.1	199839459.9
1668000000.0	197238858.5	196135437.7	199889051.1
1669000000.0	197285320.7	196180833.3	199938613.2
1670000000.0	197331753.0	196226198.8	199988146.4
1671000000.0	197378155.3	196271534.5	200037650.6
1672000000.0	197424527.9	196316840.2	200087125.9
1673000000.0	197470870.6	196362116.0	200136572.3
1674000000.0	197517183.5	196407361.9	200185989.8
1675000000.0	197563466.6	196452578.1	200235378.4
1676000000.0	197609720.0	196497764.4	200284738.3
1677000000.0	197655943.6	196542921.0	200334069.3
1678000000.0	197702137.6	196588047.8	200383371.6
1679000000.0	197748301.9	196633144.9	200432645.1
1680000000.0	197794441.9	196678212.4	200481889.9
1681000000.0	197840754.3	196723250.1	200531106.0
1682000000.0	197887037.3	196768258.3	200580293.5
1683000000.0	197933290.8	196813236.9	200629452.3
1684000000.0	197979514.9	196858185.9	200678582.5
1685000000.0	198025709.6	196903105.4	200727684.2
1686000000.0	198071875.0	196947995.5	200776757.3
1687000000.0	198118011.0	196992856.0	200825801.9
1688000000.0	198164117.7	197037687.1	200874818.0
1689000000.0	198210195.1	197082488.8	200923805.6
1690000000.0	198256243.3	197127261.1	200972764.8
1691000000.0	198302262.3	197172004.1	201021695.6
1692000000.0	198348252.0	197216717.7	201070598.0
1693000000.0	198394212.6	197261402.1	201119472.0
1694000000.0	198440144.1	197306057.2	201168317.7
1695000000.0	198486046.5	197350683.0	201217135.1
1696000000.0	198531919.7	197395279.7	201265924.3
1697000000.0	198577764.0	197439847.2	201314685.1
1698000000.0	198623579.2	197484385.5	201363417.8
1699000000.0	198669365.4	197528894.8	201412122.3
1700000000.0	198715122.7	197573374.9	201460798.5
1701000000.0	198760851.0	197617826.0	201509446.7
1702000000.0	198806550.5	197662248.1	201558066.7
1703000000.0	198852221.0	197706641.1	201606658.7
1704000000.0	198897862.7	197751005.3	201655222.6
1705000000.0	198943475.6	197795340.4	201703758.4
1706000000.0	198989059.7	197839646.7	201752266.3
1707000000.0	199034615.0	197883924.1	201800746.1
1708000000.0	199080141.6	197928172.6	201849198.0
1709000000.0	199125639.5	197972392.3	201897622.0
1710000000.0	199171108.7	198016583.2	201946018.1
1711000000.0	199216549.3	198060745.4	201994386.3
1712000000.0	199261961.3	198104878.8	202042726.6
1713000000.0	199307344.6	198148983.5	202091039.1
1714000000.0	199352699.4	198193059.5	202139323.9
1715000000.0	199398025.6	198237106.9	202187580.8
1716000000.0	199443323.4	198281125.6	202235810.0
1717000000.0	199488592.6	198325115.8	202284011.5
1718000000.0	199533833.4	198369077.4	202332185.3
1719000000.0	199579045.8	198413010.5	202380331.5
1720000000.0	199624229.8	198456915.0	202428450.0
1721000000.0	199669385.4	198500791.1	202476540.9
1722000000.0	199714512.6	198544638.7	202524604.2
1723000000.0	199759611.6	198588457.9	202572639.9
1724000000.0	199804682.2	198632248.8	202620648.1
1725000000.0	199849724.6	198676011.2	202668628.8
1726000000.0	199894738.8	198719745.3	202716582.0
1727000000.0	199939724.7	198763451.1	202764507.7
1728000000.0	199984682.5	198807128.7	202812406.1
1729000000.0	200029612.1	198850777.9	202860277.0
1730000000.0	200074513.7	198894399.0	202908120.5
1731000000.0	200119387.1	198937991.8	202955936.7
1732000000.0	200164232.4	198981556.5	203003725.5
1733000000.0	200209049.7	199025093.1	203051487.0
1734000000.0	200253839.0	199068601.5	203099221.3
1735000000.0	200298600.3	199112081.9	203146928.3
1736000000.0	200343333.6	199155534.2	203194608.1
1737000000.0	200388039.0	199198958.4	203242260.7
1738000000.0	200432716.6	199242354.7	203289886.1
1739000000.0	200477366.2	199285723.0	203337484.3
1740000000.0	200521988.0	199329063.3	203385055.5
1741000000.0	200566581.9	199372375.7	203432599.5
1742000000.0	200611148.1	199415660.3	203480116.5
1743000000.0	200655686.4	199458917.0	203527606.4
1744000000.0	200700197.1	199502145.8	203575069.3
1745000000.0	200744680.0	199545346.8	203622505.1
1746000000.0	200789135.2	199588520.1	203669914.0
1747000000.0	200833562.8	199631665.6	203717296.0
1748000000.0	200877962.8	199674783.4	203764651.0
1749000000.0	200922335.1	199717873.5	203811979.2
1750000000.0	200966679.8	199760935.9	203859280.5
1751000000.0	201010997.0	199803970.6	203906554.9
1752000000.0	201055286.7	199846977.8	203953802.5
1753000000.0	201099548.8	199889957.3	204001023.3
1754000000.0	201143783.5	199932909.4	204048217.3
1755000000.0	201187990.8	199975833.8	204095384.6
1756000000.0	201232170.6	200018730.8	204142525.1
1757000000.0	201276323.0	200061600.3	204189639.0
1758000000.0	201320448.0	200104442.3	204236726.1
1759000000.0	201364545.7	200147256.9	204283786.7
1760000000.0	201408616.1	200190044.1	204330820.6
1761000000.0	201452659.2	200232803.9	204377827.9
1762000000.0	201496675.0	200275536.4	204424808.6
1763000000.0	201540663.6	200318241.6	204471762.8
1764000000.0	201584624.9	200360919.5	204518690.4
1765000000.0	201628559.1	200403570.1	204565591.6
1766000000.0	201672466.1	200446193.4	204612466.3
1767000000.0	201716346.0	200488789.6	204659314.5
1768000000.0	201760198.8	200531358.6	204706136.3
1769000000.0	201804024.5	200573900.4	204752931.7
1770000000.0	201847823.1	200616415.1	204799700.7
1771000000.0	201891594.8	200658902.7	204846443.3
1772000000.0	201935339.4	200701363.2	204893159.7
1773000000.0	201979057.0	200743796.7	204939849.7
1774000000.0	202022747.7	200786203.1	204986513.4
1775000000.0	202066411.4	200828582.5	205033150.9
1776000000.0	202110048.2	200870935.0	205079762.1
1777000000.0	202153658.2	200913260.5	205126347.2
1778000000.0	202197241.3	200955559.1	205172906.0
1779000000.0	202240797.6	200997830.8	205219438.7
1780000000.0	202284327.1	201040075.6	205265945.2
1781000000.0	202327829.8	201082293.6	205312425.7
1782000000.0	202371305.8	201124484.8	205358880.0
1783000000.0	202414755.1	201166649.2	205405308.3
1784000000.0	202458177.6	201208786.8	205451710.5
1785000000.0	202501573.5	201250897.7	205498086.8
1786000000.0	202544942.7	201292981.9	205544437.0
1787000000.0	202588285.3	201335039.4	205590761.3
1788000000.0	202631601.4	201377070.2	205637059.6
1789000000.0	202674890.8	201419074.4	205683331.9
1790000000.0	202718153.7	201461052.0	205729578.4
1791000000.0	202761390.1	201503003.0	205775799.1
1792000000.0	202804600.0	201544927.5	205821993.8
1793000000.0	202847783.4	201586825.4	205868162.7
1794000000.0	202890940.4	201628696.9	205914305.9
1795000000.0	202934070.9	201670541.8	205960423.2
1796000000.0	202977175.1	201712360.3	206006514.8
1797000000.0	203020252.9	201754152.4	206052580.7
1798000000.0	203063304.4	201795918.1	206098620.8
1799000000.0	203106329.5	201837657.4	206144635.3
1800000000.0	203149328.3	201879370.3	206190624.1
1801000000.0	203192300.9	201921056.9	206236587.2
1802000000.0	203235247.2	201962717.3	206282524.8
1803000000.0	203278167.3	202004351.3	206328436.7
1804000000.0	203321061.3	202045959.1	206374323.1
1805000000.0	203363929.0	202087540.7	206420184.0
1806000000.0	203406770.6	202129096.1	206466019.3
1807000000.0	203449586.1	202170625.3	206511829.1
1808000000.0	203492375.5	202212128.4	206557613.4
1809000000.0	203535138.8	202253605.3	206603372.3
1810000000.0	203577876.1	202295056.2	206649105.7
1811000000.0	203620587.3	202336481.0	206694813.8
1812000000.0	203663272.6	202377879.7	206740496.4
1813000000.0	203705931.8	202419252.4	206786153.7
1814000000.0	203748565.2	202460599.2	206831785.7
1815000000.0	203791172.6	202501919.9	206877392.3
1816000000.0	203833754.1	202543214.7	206922973.6
1817000000.0	203876309.7	202584483.6	206968529.7
1818000000.0	203918839.5	202625726.6	207014060.5
1819000000.0	203961343.4	202666943.7	207059566.1
1820000000.0	204003821.6	202708135.0	207105046.6
1821000000.0	204046274.0	202749300.4	207150501.8
1822000000.0	204088700.6	202790440.1	207195931.8
1823000000.0	204131101.5	202831554.0	207241336.8
1824000000.0	204173476.7	202872642.1	207286716.6
1825000000.0	204215826.2	202913704.5	207332071.3
1826000000.0	204258150.1	202954741.3	207377401.0
1827000000.0	204300448.3	202995752.3	207422705.6
1828000000.0	204342720.9	203036737.7	207467985.2
1829000000.0	204384967.9	203077697.5	207513239.8
1830000000.0	204427189.4	203118631.7	207558469.5
1831000000.0	204469385.3	203159540.3	207603674.1
1832000000.0	204511555.7	203200423.3	207648853.9
1833000000.0	204553638.1	203241280.9	207694008.7
1834000000.0	204595634.4	203282112.9	207739138.7
1835000000.0	204637605.3	203322919.5	207784243.8
1836000000.0	204679550.6	203363700.6	207829324.0
1837000000.0	204721470.5	203404456.2	207874379.5
1838000000.0	204763365.0	203445186.5	207919410.1
1839000000.0	204805234.1	203485891.4	207964416.0
1840000000.0	204847077.8	203526571.0	208009397.1
1841000000.0	204888896.2	203567225.2	208054353.5
1842000000.0	204930689.3	203607854.1	208099285.1
1843000000.0	204972457.0	203648457.7	208144192.1
1844000000.0	205014199.5	203689036.1	208189074.5
1845000000.0	205055916.8	203729589.2	208233932.1
1846000000.0	205097608.8	203770117.1	208278765.2
1847000000.0	205139275.6	203810619.8	208323573.7
1848000000.0	205180917.3	203851097.4	208368357.6
1849000000.0	205222533.8	203891549.8	208413116.9
1850000000.0	205264125.1	203931977.2	208457851.7
1851000000.0	205305691.4	203972379.4	208502562.0
1852000000.0	205347232.5	204012756.5	208547247.8
1853000000.0	205388748.6	204053108.7	208591909.2
1854000000.0	205430239.7	204093435.8	208636546.1
1855000000.0	205471705.7	204133737.9	208681158.5
1856000000.0	205513146.8	204174015.0	208725746.6
1857000000.0	205554562.9	204214267.2	208770310.3
1858000000.0	205595954.0	204254456.4	208814849.7
1859000000.0	205637202.0	204294497.7	208859364.7
1860000000.0	205678327.7	204334514.0	208903855.4
1861000000.0	205719428.4	204374505.5	208948321.8
1862000000.0	205760504.3	204414472.3	208992763.9
1863000000.0	205801555.4	204454414.2	209037181.8
1864000000.0	205842581.7	204494331.4	209081575.4
1865000000.0	205883583.2	204534223.8	209125944.9
1866000000.0	205924559.9	204574091.5	209170290.1
1867000000.0	205965511.9	204613934.6	209214611.2
1868000000.0	206006439.2	204653752.9	209258908.2
1869000000.0	206047341.8	204693546.7	209303181.0
1870000000.0	206088219.7	204733315.8	209347429.8
1871000000.0	206129072.9	204773060.3	209391654.4
1872000000.0	206169901.6	204812780.2	209435855.0
1873000000.0	206210705.6	204852475.6	209480031.6
1874000000.0	206251485.1	204892146.4	209524184.1
1875000000.0	206292240.0	204931792.8	209568312.7
1876000000.0	206332970.4	204971414.7	209612417.3
1877000000.0	206373676.2	205011012.1	209656497.9
1878000000.0	206414357.6	205050585.0	209700554.7
1879000000.0	206455014.5	205090133.6	209744587.5
1880000000.0	206495647.0	205129657.8	209788596.4
1881000000.0	206536255.1	205169157.6	209832581.4
1882000000.0	206576838.7	205208633.1	209876542.6
1883000000.0	206617398.0	205248084.2	209920480.0
1884000000.0	206657932.9	205287511.1	209964393.6
1885000000.0	206698443.6	205326913.7	210008283.4
1886000000.0	206738929.9	205366292.0	210052149.4
1887000000.0	206779391.9	205405646.1	210095991.7
1888000000.0	206819829.6	205444976.0	210139810.3
1889000000.0	206860243.1	205484281.7	210183605.2
1890000000.0	206900632.4	205523563.3	210227376.4
1891000000.0	206940997.5	205562820.7	210271123.9
1892000000.0	206981338.5	205602054.0	210314847.8
1893000000.0	207021655.3	205641263.2	210358548.1
1894000000.0	207061947.9	205680448.3	210402224.8
1895000000.0	207102216.5	205719609.4	210445878.0
1896000000.0	207142460.9	205758746.5	210489507.5
1897000000.0	207182681.4	205797859.6	210533113.6
1898000000.0	207222877.7	205836948.7	210576696.1
1899000000.0	207263050.1	205876013.8	210620255.1
1900000000.0	207303198.4	205915055.0	210663790.7
1901000000.0	207343322.8	205954072.3	210707302.8
1902000000.0	207383423.3	205993065.7	210750791.5
1903000000.0	207423499.8	206032035.3	210794256.8
1904000000.0	207463552.4	206070980.9	210837698.7
1905000000.0	207503581.1	206109902.8	210881117.2
1906000000.0	207543586.0	206148800.9	210924512.3
1907000000.0	207583567.0	206187675.2	210967884.2
1908000000.0	207623524.2	206226525.7	211011232.7
1909000000.0	207663457.6	206265352.5	211054558.0
1910000000.0	207703367.2	206304155.6	211097859.9
1911000000.0	207743253.1	206342935.0	211141138.7
1912000000.0	207783115.3	206381690.8	211184394.2
1913000000.0	207822953.7	206420422.9	211227626.5
1914000000.0	207862768.4	206459131.4	211270835.6
1915000000.0	207902559.5	206497816.2	211314021.6
1916000000.0	207942327.0	206536477.5	211357184.4
1917000000.0	207982070.8	206575115.3	211400324.0
1918000000.0	208021791.0	206613729.5	211443440.6
1919000000.0	208061487.7	206652320.2	211486534.1
1920000000.0	208101160.7	206690887.4	211529604.5
1921000000.0	208140810.3	206729431.1	211572651.9
1922000000.0	208180436.3	206767951.4	211615676.3
1923000000.0	208220038.8	206806448.3	211658677.6
1924000000.0	208259617.9	206844921.7	211701656.0
1925000000.0	208299173.5	206883371.8	211744611.4
1926000000.0	208338705.7	206921798.6	211787543.8
1927000000.0	208378214.5	206960201.9	211830453.4
1928000000.0	208417699.9	206998582.0	211873340.0
1929000000.0	208457161.9	207036938.8	211916203.7
1930000000.0	208496600.6	207075272.3	211959044.6
1931000000.0	208536015.9	207113582.5	212001862.6
1932000000.0	208575408.0	207151869.5	212044657.8
1933000000.0	208614776.8	207190133.4	212087430.2
1934000000.0	208654122.3	207228374.0	212130179.8
1935000000.0	208693444.6	207266591.4	212172906.6
1936000000.0	208732743.7	207304785.8	212215610.7
1937000000.0	208772019.5	207342956.9	212258292.1
1938000000.0	208811272.2	207381105.0	212300950.7
1939000000.0	208850501.8	207419230.0	212343586.7
1940000000.0	208889708.2	207457332.0	212386200.0
1941000000.0	208928891.5	207495410.9	212428790.6
1942000000.0	208968051.7	207533466.8	212471358.6
1943000000.0	209007188.8	207571499.7	212513904.0
1944000000.0	209046302.9	207609509.7	212556426.8
1945000000.0	209085394.0	207647496.6	212598927.0
1946000000.0	209124462.0	207685460.7	212641404.7
1947000000.0	209163507.1	207723401.8	212683859.9
1948000000.0	209202529.2	207761320.1	212726292.5
1949000000.0	209241528.4	207799215.5	212768702.6
1950000000.0	209280504.6	207837088.0	212811090.3
1951000000.0	209319457.9	207874937.7	212853455.5
1952000000.0	209358388.4	207912764.6	212895798.3
1953000000.0	209397296.0	207950568.8	212938118.6
1954000000.0	209436180.7	207988350.1	212980416.6
1955000000.0	209475042.7	208026108.7	213022692.1
1956000000.0	209513881.8	208063844.6	213064945.3
1957000000.0	209552698.1	208101557.8	213107176.2
1958000000.0	209591491.7	208139248.4	213149384.8
1959000000.0	209630262.6	208176916.2	213191571.0
1960000000.0	209669010.7	208214561.5	213233735.0
1961000000.0	209707736.2	208252184.1	213275876.7
1962000000.0	209746438.9	208289784.1	213317996.1
1963000000.0	209785119.0	208327361.5	213360093.3
1964000000.0	209823776.5	208364916.4	213402168.4
1965000000.0	209862411.3	208402448.8	213444221.2
1966000000.0	209901023.6	208439958.6	213486251.8
1967000000.0	209939613.3	208477446.0	213528260.3
1968000000.0	209978180.4	208514910.8	213570246.7
1969000000.0	210016725.0	208552353.3	213612211.0
1970000000.0	210055247.1	208589773.3	213654153.1
1971000000.0	210093746.7	208627170.9	213696073.2
1972000000.0	210132223.8	208664546.1	213737971.3
1973000000.0	210170678.5	208701898.9	213779847.3
1974000000.0	210209110.7	208739229.4	213821701.2
1975000000.0	210247520.5	208776537.5	213863533.2
1976000000.0	210285907.9	208813823.4	213905343.2
1977000000.0	210324273.0	208851086.9	213947131.2
1978000000.0	210362615.7	208888328.2	213988897.3
1979000000.0	210400936.0	208925547.3	214030641.5
1980000000.0	210439234.1	208962744.1	214072363.7
1981000000.0	210477509.8	208999918.7	214114064.1
1982000000.0	210515763.3	209037071.1	214155742.6
1983000000.0	210553994.6	209074201.4	214197399.2
1984000000.0	210592203.6	209111309.5	214239034.0
1985000000.0	210630390.3	209148395.5	214280647.0
1986000000.0	210668554.9	209185459.4	214322238.2
1987000000.0	210706697.4	209222501.2	214363807.6
1988000000.0	210744817.6	209259520.9	214405355.2
1989000000.0	210782915.7	209296518.6	214446881.2
1990000000.0	210820991.8	209333494.3	214488385.3
1991000000.0	210859045.7	209370447.9	214529867.8
1992000000.0	210897077.5	209407379.6	214571328.6
1993000000.0	210935087.3	209444289.3	214612767.8
1994000000.0	210973075.1	209481177.1	214654185.2
1995000000.0	211011040.8	209518042.9	214695581.1
1996000000.0	211048984.6	209554886.9	214736955.3
1997000000.0	211086906.3	209591708.9	214778308.0
1998000000.0	211124806.1	209628509.1	214819639.0
1999000000.0	211162684.0	209665287.5	214860948.5
2000000000.0	211200540.0	209702044.0	214902236.5
2001000000.0	211238374.0	209738778.7	214943503.0
2002000000.0	211276186.2	209775491.6	214984747.9
2003000000.0	211313976.5	209812182.8	215025971.4
2004000000.0	211351745.0	209848852.2	215067173.3
2005000000.0	211389491.6	209885499.9	215108353.9
2006000000.0	211427216.5	209922125.8	215149513.0
2007000000.0	211464919.6	209958730.1	215190650.7
2008000000.0	211502917.0	209995312.8	215231767.0
2009000000.0	211540923.9	210031873.7	215272861.9
2010000000.0	211578909.0	210068413.1	215313935.4
2011000000.0	211616872.5	210104930.8	215354987.6
2012000000.0	211654814.2	210141427.0	215396018.5
2013000000.0	211692734.3	210177901.5	215437028.1
2014000000.0	211730632.8	210214354.6	215478016.4
2015000000.0	211768509.6	210250786.1	215518983.4
2016000000.0	211806364.8	210287196.0	215559929.2
2017000000.0	211844198.4	210323584.5	215600853.7
2018000000.0	211882010.4	210359951.5	215641757.1
2019000000.0	211919800.9	210396297.1	215682639.2
2020000000.0	211957569.8	210432621.2	215723500.1
2021000000.0	211995317.2	210468923.9	215764339.9
2022000000.0	212033043.1	210505205.3	215805158.5
2023000000.0	212070747.6	210541465.2	215845956.0
2024000000.0	212108430.5	210577703.8	215886732.4
2025000000.0	212146092.1	210613921.0	215927487.7
2026000000.0	212183732.2	210650116.9	215968221.9
2027000000.0	212221350.9	210686291.6	216008935.0
2028000000.0	212258948.2	210722444.9	216049627.2
2029000000.0	212296524.2	210758577.0	216090298.2
2030000000.0	212334078.8	210794687.8	216130948.3
2031000000.0	212371612.0	210830777.4	216171577.4
2032000000.0	212409124.0	210866845.8	216212185.6
2033000000.0	212446614.6	210902893.1	216252772.7
2034000000.0	212484084.0	210938919.1	216293339.0
2035000000.0	212521532.2	210974924.0	216333884.3
2036000000.0	212558959.1	211010907.8	216374408.7
2037000000.0	212596364.7	211046870.5	216414912.2
2038000000.0	212633749.2	211082812.1	216455394.9
2039000000.0	212671112.5	211118732.6	216495856.7
2040000000.0	212708454.6	211154632.0	216536297.7
2041000000.0	212745775.6	211190510.4	216576717.8
2042000000.0	212783075.5	211226367.8	216617117.2
2043000000.0	212820354.2	211262204.2	216657495.8
2044000000.0	212857611.9	211298019.7	216697853.6
2045000000.0	212894848.5	211333814.1	216738190.7
2046000000.0	212932064.0	211369587.7	216778507.0
2047000000.0	212969258.5	211405340.3	216818802.7
2048000000.0	213006432.0	211441072.0	216859077.6
2049000000.0	213043584.5	211476782.8	216899331.9
2050000000.0	213080716.0	211512472.7	216939565.5
2051000000.0	213117826.5	211548141.8	216979778.5
2052000000.0	213154916.1	211583790.1	217019970.8
2053000000.0	213191984.8	211619417.6	217060142.5
2054000000.0	213229032.5	211655024.3	217100293.7
2055000000.0	213266059.4	211690610.2	217140424.2
2056000000.0	213303065.4	211726175.3	217180534.2
2057000000.0	213340050.5	211761719.7	217220623.7
2058000000.0	213377014.8	211797243.4	217260692.6
2059000000.0	213413958.3	211832746.4	217300741.0
2060000000.0	213450881.0	211868228.7	217340769.0
2061000000.0	213487783.0	211903690.3	217380776.4
2062000000.0	213524664.1	211939131.3	217420763.4
2063000000.0	213561524.5	211974551.7	217460730.0
2064000000.0	213598364.2	212009951.5	217500676.1
2065000000.0	213635183.2	212045330.7	217540601.9
2066000000.0	213671981.4	212080689.3	217580507.2
